Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
8.840407;10;71.041079;1.739848
9.125089;10;71.360826;1.747302
9.411677;10;71.747386;1.742142
9.700526;10;72.195986;1.748449
9.991822;10;73.269763;1.747302
10.287337;10;74.195597;1.740422
10.586936;10;75.173927;1.746729
10.890011;10;75.989998;1.742142
11.196039;10;76.619947;1.748449
11.505577;10;77.397838;1.745009
11.817107;10;78.042104;1.740995
12.129952;10;78.409575;1.744435
12.445346;10;79.344954;1.736981
12.763406;10;79.917635;1.747302
13.084234;10;80.504633;1.743288
13.408807;10;81.277752;1.742715
13.737921;10;82.337212;1.745009
14.070881;10;83.210551;1.736408
14.407554;10;84.088661;1.747875
14.747957;10;84.895187;1.742715
15.090671;10;86.188492;1.743288
15.434398;10;86.384158;1.744435
15.779357;10;86.675271;1.747875
16.125682;10;86.985473;1.744435
16.472717;10;87.133416;1.747302
16.821726;10;87.434073;1.738702
17.173907;10;88.054477;1.747302
17.528957;10;88.703516;1.743288
17.888512;10;90.459738;1.747302
18.253164;10;91.619417;1.744435
18.621512;10;92.44026;1.739275
18.993471;10;93.261102;1.746729
19.368619;10;94.0724;1.744435
19.744408;10;94.406464;1.747875
20.121615;10;94.573496;1.743288
20.499868;10;94.898016;1.738702
20.878374;10;95.165267;1.745009
21.259412;10;95.771354;1.739848
21.643183;10;96.339263;1.745009
22.029823;10;96.969212;1.753036
22.420783;10;97.813916;1.744435
22.814646;10;98.749295;1.697993
23.211411;10;99.245619;1.659578
23.611787;10;99.985332;1.771383
24.013597;10;100.973207;1.683086
24.415459;10;101.011385;1.80005
24.819564;10;101.522026;1.723794
25.223518;10;101.569749;1.591922
25.630324;10;101.755871;1.910708
26.040099;10;102.882143;1.676206
26.449774;10;102.948956;1.561535
26.863751;10;103.230524;1.634924
27.27837;10;104.223171;1.411315
27.69498;10;104.657454;1.694553
28.114003;10;105.363761;1.502479
28.531592;10;105.020152;1.547201
28.951239;10;105.249225;1.54376
29.370077;9.036531;105.54511;1.386088
29.789539;5.189673;105.129916;1.692833
30.204394;1.321146;105.721687;0.268617
30.598087;-6.098209;98.658621;-0.377555
30.963819;-9.477828;92.363902;-0.991619
31.293675;-10;84.527717;-1.564975
31.587148;-10;76.195208;-1.652125
31.851546;-10;69.003289;-1.654418
32.094512;-10;63.538958;-1.633204
32.323944;-10;59.539736;-1.653845
32.544366;-10;56.976988;-1.652698
32.758965;-10;53.889283;-1.645818
32.968215;-10;52.667563;-1.654418
33.167526;-10;50.634546;-1.628044
33.352948;-10;47.742507;-1.654418
33.518002;-10;43.666927;-1.653271
33.657289;-10;38.403034;-1.645244
33.768124;-10;32.327843;-1.653845
33.849478;-10;25.813596;-1.627471
33.902331;-10;12.918729;-1.653271
33.929111;-10;7.048749;-1.652698
33.936502;-10;2.562748;-1.637218
33.931457;-10;-0.706307;-1.653845
33.921787;-10;-2.123692;-1.626897
33.910515;-10;-2.605699;-1.654991
33.895597;-10;-3.154518;-1.653271
33.874149;-10;-4.080352;-1.638938
33.842576;-10;-8.041396;-1.653271
33.799612;-10;-10.632777;-1.652125
33.743554;-10;-13.520044;-1.654991
33.675716;-10;-16.292775;-1.652125
33.598108;-10;-18.68849;-1.635498
33.513868;-10;-20.430395;-1.652125
33.426371;-10;-21.551895;-1.653845
33.338503;-10;-22.124576;-1.653271
33.251529;-10;-21.862098;-1.652125
33.164893;-10;-21.747561;-1.634924
33.076316;-10;-22.086398;-1.653845
32.982036;-10;-23.226987;-1.654418
32.878086;-10;-25.078656;-1.654991
32.7618;-10;-27.660493;-1.653845
32.631643;-10;-30.538215;-1.656712
32.487986;-10;-33.659326;-1.654418
32.33115;-10;-39.615209;-1.634351
32.163514;-10;-42.00138;-1.654991
31.988554;-10;-43.771918;-1.653845
31.809712;-10;-44.750249;-1.653845
31.629757;-10;-45.22271;-1.654418
31.450663;-10;-45.184532;-1.632631
31.272463;-10;-44.869557;-1.653845
31.093082;-10;-44.850468;-1.650978
30.911017;-9.336528;-45.790619;-1.640084
30.725443;-7.631764;-46.582828;-1.541467
30.537337;-5.90228;-47.270045;-1.226695
30.350227;-4.176763;-47.155509;-0.777184
30.167674;-2.477798;-46.42534;-0.363221
29.991836;-0.826136;-45.136808;-0.07597
29.825364;0.782189;-43.34718;0.038128
29.671161;2.287057;-41.128041;0.444637
29.531503;4.961699;-34.871501;0.671686
29.407134;6.113163;-31.473594;0.889562
29.298088;7.140416;-28.070914;1.086796
29.203267;8.04651;-24.763681;1.363154
29.122048;8.839381;-21.661659;1.546627
29.051882;9.533982;-18.984375;1.666459
28.991672;10;-16.75092;1.747302
28.941469;10;-14.302708;1.742142
28.901846;10;-9.768984;1.747875
28.874745;10;-7.005798;1.739848
28.860064;10;-4.21875;1.745009
28.859372;10;-1.278988;1.746729
28.871387;10;1.975749;1.739848
28.896429;10;4.58622;1.746729
28.937891;10;7.735966;1.741568
28.994962;10;11.625424;1.746729
29.065044;9.788812;17.824696;1.747875
29.145538;9.052705;20.110648;1.703154
29.23263;8.259529;21.675976;1.586762
29.321409;7.441633;22.353649;1.452024
29.408282;6.631367;22.143666;1.310978
29.490885;5.849788;21.361002;1.087369
29.567936;5.111545;20.177461;0.910776
29.640819;4.415418;19.022554;0.797251
29.711357;3.100375;17.714933;0.683727
29.781422;2.455519;17.624258;0.573069
29.850913;1.815546;17.490632;0.464705
29.919712;1.181066;17.337918;0.357487
29.98701;0.552995;17.161341;0.247976
30.051945;-0.075686;16.574343;0.125852
30.112627;-0.661031;15.99689;0.046729
30.168112;-1.208228;14.956519;-0.158533
30.216105;-2.145146;12.002439;-0.236509
30.256757;-2.523881;10.346437;-0.317926
30.288127;-2.825098;8.23229;-0.383862
30.312917;-3.068941;6.662189;-0.43489
30.332357;-3.265481;5.373657;-0.475025
30.346161;-3.418989;4.199661;-0.512867
30.353957;-3.524583;2.882494;-0.552428
30.357045;-3.582873;1.593962;-0.563895
30.356404;-3.597217;-0.2243;-0.561602
30.354986;-3.585925;-0.300658;-0.565615
30.35232;-3.562426;-0.649038;-0.548988
30.347966;-3.52855;-0.921062;-0.558735
30.340254;-3.469649;-1.613052;-0.554148
30.328408;-3.379925;-2.452984;-0.530067
30.312849;-3.25663;-3.364501;-0.507133
30.294726;-3.107395;-4.080352;-0.473305
30.273716;-2.741478;-5.316389;-0.452664
30.250024;-2.525712;-5.893842;-0.419983
30.223496;-2.282785;-6.6431;-0.383288
30.197593;-2.039247;-6.647872;-0.341433
30.174238;-1.815241;-6.127687;-0.289258
30.153397;-1.612903;-5.526372;-0.242816
30.133789;-1.427351;-5.072999;-0.196374
30.116745;-1.250649;-4.824838;-0.165413
30.10365;-0.981475;-3.197469;-0.140185
30.093778;-0.888699;-2.534113;-0.113238
30.085864;-0.815149;-2.013928;-0.104637
30.078388;-0.747398;-1.851669;-0.08801
30.070237;-0.674154;-1.999611;-0.070236
30.060382;-0.592669;-2.223911;-0.053036
30.047962;-0.492874;-2.729779;-0.030101
30.033922;-0.374462;-3.235648;-0.019207
30.020794;-0.12421;-3.297688;-0.003153
30.010483;-0.027161;-2.64865;0.023794
30.003277;0.043641;-1.932798;0.030674
29.998384;0.09949;-1.331483;0.037555
29.995481;0.14832;-0.921062;0.061636
29.993608;0.169988;-0.59177;0.068516
29.992056;0.185553;-0.424738;0.075396
29.990739;0.199591;-0.381787;0.076543
29.989491;0.222175;-0.310202;0.08285
29.988934;0.227363;-0.138398;0.083997
29.988934;0.227973;-0.019089;0.083997
29.989744;0.227973;0;0.08629
29.990064;0.219733;0.229072;0.085717
29.991364;0.210273;0.257706;0.087437
29.993473;0.195318;0.405649;0.083423
29.995751;0.175176;0.548819;0.079983
29.998637;0.127567;0.711079;0.077116
30.002164;0.071718;0.911517;0.073676
30.006197;-10.000305;0.992647;0.069089
29.993119;-10;-1.627369;-1.652698
29.963267;-10;-6.008378;-1.654418
29.921349;-10;-9.253571;-1.641231
29.874757;-10;-11.191141;-1.653845
29.827305;-10;-11.849725;-1.629764
29.782822;-10;-11.100467;-1.653845
29.741074;-10;-10.537331;-1.654418
29.700658;-10;-10.16986;-1.654991
29.65896;-10;-10.293941;-1.652698
29.612216;-10;-11.200686;-1.632631
29.557997;-10;-12.532169;-1.652698
29.492927;-10;-14.603366;-1.654418
29.416247;-10;-17.151796;-1.656712
29.328277;-10;-22.282064;-1.653845
29.230436;-10;-24.453479;-1.632631
29.125237;-10;-26.195384;-1.652698
29.014757;-10;-27.483916;-1.654418
28.901677;-10;-28.20454;-1.643524
28.786506;-10;-28.696091;-1.652698
28.669545;-10;-29.154236;-1.629764
28.548754;-10;-29.612381;-1.653271
28.422866;-10;-31.736073;-1.654991
28.289891;-10;-33.32049;-1.641231
28.148985;-10;-35.05285;-1.653845
27.999253;-10;-37.057234;-1.628617
27.84105;-10;-38.932764;-1.652125
27.67527;-10;-40.79875;-1.653845
27.504056;-10;-42.249541;-1.640658
27.328792;-10;-43.375814;-1.654418
27.151217;-10;-44.664346;-1.644098
26.971228;-10;-45.198849;-1.652125
26.787375;-10;-46.019691;-1.654991
26.598611;-10;-47.098241;-1.636644
26.403874;-10;-48.296098;-1.654418
26.201914;-10;-49.82802;-1.646391
25.992141;-10;-51.565153;-1.653845
25.774267;-10;-53.273651;-1.653271
25.548868;-10;-56.738371;-1.635498
25.318102;-10;-57.945773;-1.655565
25.083962;-10;-58.804795;-1.653845
24.8481;-10;-59.18181;-1.656712
24.610972;-10;-59.449061;-1.653271
24.372748;-10;-59.778353;-1.631484
24.133714;-10;-59.907206;-1.654991
23.892874;-10;-60.179229;-1.653845
23.648608;-10;-61.4439;-1.652698
23.399314;-10;-62.5654;-1.652698
23.145564;-10;-63.596226;-1.656138
22.887107;-10;-64.68432;-1.651551
22.624009;-10;-65.691284;-1.630911
22.357181;-10;-66.617118;-1.653271
22.087991;-10;-67.428416;-1.652125
21.817181;-10;-67.814976;-1.651551
21.54573;-10;-68.249259;-1.650978
21.272676;-10;-68.635819;-1.630337
20.998609;-10;-68.802851;-1.653271
20.722804;-10;-69.232362;-1.655565
20.444265;-10;-69.714368;-1.637791
20.161474;-10;-70.506577;-1.653845
19.875071;-10;-71.461045;-1.637791
19.584619;-10;-72.291433;-1.654418
19.290589;-10;-73.971297;-1.655565
18.992964;-10;-74.758733;-1.641804
18.693551;-10;-75.202561;-1.653845
18.391759;-10;-75.722746;-1.632631
18.087435;-10;-76.228615;-1.653271
17.780192;-10;-76.906287;-1.655565
17.470198;-10;-77.426472;-1.641804
17.156914;-10;-78.142324;-1.654418
16.839157;-10;-79.965358;-1.649831
16.517554;-10;-80.790973;-1.646964
16.191596;-10;-81.712035;-1.654991
15.861049;-10;-82.766723;-1.636644
15.526806;-10;-83.721191;-1.641804
15.188968;-10;-84.503855;-1.661298
14.847806;-10;-85.243568;-1.651551
14.504231;-10;-85.992826;-1.654991
14.158462;-10;-86.904343;-1.636071
13.810129;-10;-87.515203;-1.655565
13.458994;-10;-88.183331;-1.653845
13.105732;-10;-88.655793;-1.641804
12.749451;-10;-89.228474;-1.653271
12.390047;-10;-89.982504;-1.636071
12.027994;-10;-90.574274;-1.597083
11.663055;-10;-91.228085;-1.650405
11.294944;-10;-92.58343;-1.656138
10.925044;-10;-92.960445;-1.582175
10.552545;-10;-93.494947;-1.633778
10.177819;-10;-94.101034;-1.648111
9.801759;-10;-94.411237;-1.482412
9.422899;-10;-94.859837;-1.682513
9.041996;-10;-95.480241;-1.636644
8.660436;-10;-95.728403;-1.644671
8.275314;-10;-96.849903;-1.682513
7.889636;-10;-96.959667;-1.388381
7.502692;-10;-97.131471;-1.682513
7.113251;-10;-97.794827;-1.682513
6.724485;-10;-97.813916;-1.682513
6.332394;-10;-98.028672;-1.682513
5.939376;-10;-98.811336;-1.429663
5.545834;-10;-98.730206;-1.682513
5.149136;-10;-99.732398;-1.393541
4.752034;-10;-99.794438;-1.681366
4.352619;-10;-100.257355;-1.61887
3.951602;-10;-100.830036;-1.209494
3.548947;-10;-100.968434;-1.427369
3.145044;-10;-101.383628;-1.429089
2.740652;-10;-101.617473;-1.626897
2.333964;-10;-101.846545;-1.309831
1.927074;-10;-102.299918;-1.215228
1.518682;-10;-102.624437;-1.595936
1.110071;-10;-102.743745;-1.385514
0.700768;-8.571429;-102.796241;-1.45661
0.289119;-4.78988;-103.349833;-1.18828
-0.118986;-1.008332;-103.34506;-0.252563
-0.509929;2.721946;-101.331132;0.450944
-0.872724;6.258736;-96.654237;1.10973
-1.19934;10;-81.516369;1.673339
-1.489067;10;-73.312714;1.746155
-1.746512;10;-65.88695;1.743862
-1.980686;10;-60.308083;1.746729
-2.198711;10;-56.146601;1.746155
-2.408366;10;-53.497951;1.741568
-2.613161;10;-52.25237;1.746155
-2.811274;10;-51.054512;1.746729
-3.001219;10;-47.618426;1.748449
-3.177225;10;-44.473453;1.748449
-3.333403;10;-40.1688;1.740422
-3.466547;10;-35.172159;1.745582
-3.572336;10;-29.349902;1.746729
-3.648847;10;-22.921557;1.739848
-3.696688;10;-16.474124;1.746729
-3.718119;10;-10.02669;1.737555
-3.719486;10;-0.085902;1.745009
-3.709243;10;2.452984;1.747302
-3.691659;10;4.132848;1.746729
-3.666836;10;5.769761;1.746155
-3.633997;10;7.39713;1.738702
-3.594071;10;9.153351;1.746729
-3.544206;10;10.904801;1.746729
-3.483591;10;13.305289;1.746155
-3.412243;10;18.082403;1.746155
-3.331547;10;20.158372;1.745582
-3.243561;10;21.871642;1.746155
-3.150242;10;23.117223;1.746729
-3.054442;10;23.947611;1.741568
-2.957816;10;24.233951;1.747302
-2.861426;10;24.276902;1.739275
-2.763636;10;24.27213;1.746155
-2.661474;10;25.737239;1.746155
-2.550673;10;27.693899;1.746155
-2.427772;10;30.328232;1.746729
-2.291034;10;33.435026;1.739275
-2.139716;10;36.565682;1.747875
-1.974139;10;39.901549;1.747302
-1.79631;10;42.869946;1.746155
-1.609588;10;45.44701;1.745582
-1.417551;10;48.31996;1.737555
-1.223792;10;48.749471;1.746155
-1.031923;10;48.367684;1.748449
-0.842889;9.487594;47.675694;1.741568
-0.65637;7.762078;47.155509;1.660152
-0.475116;6.06769;46.306032;1.175666
-0.299329;4.421827;44.979321;0.791518
-0.127862;2.814722;43.919861;0.51516
0.038239;-0.301523;41.69595;0.250843
0.197488;-1.769463;40.121077;0.036408
0.348621;-3.175451;38.417351;-0.394756
0.489105;-4.495071;36.069359;-0.718702
0.617878;-5.723441;33.568652;-0.927403
0.734046;-6.849574;30.77206;-1.11317
0.838536;-7.876827;28.075686;-1.293778
0.930437;-8.806726;25.41272;-1.430809
1.009648;-10;19.738405;-1.591923
1.075731;-10;16.789098;-1.653271
1.126845;-10;13.515272;-1.641231
1.163329;-10;10.122137;-1.654418
1.186397;-10;7.144196;-1.627471
1.195037;-10;4.008767;-1.654991
1.189941;-10;0.625177;-1.653271
1.174669;-10;-1.951888;-1.638938
1.149069;-10;-6.557198;-1.653271
1.112164;-10;-9.139034;-1.628044
1.062079;-10;-11.964261;-1.654991
0.999186;-10;-14.942202;-1.652125
0.923771;-9.827265;-17.776973;-1.609123
0.837692;-9.081698;-20.373127;-1.498465
0.744457;-8.258003;-22.511136;-1.332766
0.649029;-7.391888;-23.675587;-1.211214
0.554394;-5.642872;-23.7424;-1.060422
0.463067;-4.800867;-23.00746;-0.899309
0.376397;-3.996399;-21.986178;-0.770304
0.294975;-3.234657;-20.816955;-0.629258
0.218025;-2.509537;-19.814763;-0.432597
0.145057;-1.821039;-18.822116;-0.259443
0.075971;-1.166417;-17.886737;-0.137892
0.010378;-0.537126;-17.194747;-0.042715
-0.052194;0.656758;-15.667598;0.027808
-0.111307;1.201819;-14.899251;0.092597
-0.165864;1.712699;-13.963872;0.250843
-0.215257;2.17719;-12.689657;0.344874
-0.259166;2.605365;-11.701782;0.41769
-0.296916;2.977386;-10.165088;0.559309
-0.3294;3.309732;-9.086539;0.608044
-0.354628;3.590503;-7.673926;0.657353
-0.373832;3.985107;-4.719846;0.696341
-0.388952;4.127018;-3.875141;0.723862
-0.400376;4.238105;-3.035209;0.750236
-0.406046;4.307382;-1.89462;0.774317
-0.405287;4.324168;-0.458145;0.782344
-0.400022;4.290292;0.921062;0.776037
-0.391618;4.231086;1.617824;0.765143
-0.380481;4.145634;2.333675;0.751956
-0.365445;3.898434;3.822646;0.732462
-0.344621;3.709525;5.158901;0.710101
-0.316558;3.462935;6.743319;0.67742
-0.283314;3.164159;8.160704;0.635565
-0.24921;2.85287;8.504313;0.550708
-0.214363;2.536088;8.6618;0.477892
-0.181052;2.215339;8.766792;0.42285
-0.152111;1.92114;8.036623;0.375261
-0.125533;1.415754;6.671734;0.328819
-0.100727;1.184729;6.313808;0.286964
-0.079346;0.982696;5.521599;0.247976
-0.060277;0.804773;4.858244;0.213575
-0.041006;0.632038;4.724618;0.186627
-0.020064;0.446486;5.063455;0.122412
0.001637;0.249336;5.387974;0.096037
0.021549;0.030213;5.383201;0.073676
0.040517;-0.325022;4.762797;0.038702
0.059467;-0.499283;4.758025;0.012901
0.078317;-0.673238;4.753252;-0.050169
0.095597;-0.839259;4.538497;-0.079983
0.108979;-0.978118;3.794012;-0.120691
0.118159;-1.081271;2.825226;-0.137319
0.12393;-1.151769;1.923254;-0.141905
0.128166;-1.199377;1.302849;-0.15796
0.131473;-1.266213;0.801753;-0.163693
0.13419;-1.290933;0.6729;-0.169427
0.135928;-1.308634;0.486779;-0.172867
0.136637;-1.31962;0.300658;-0.16656
0.135844;-1.31962;0;-0.177453
0.135152;-1.311686;-0.2243;-0.176307
0.133127;-1.297342;-0.38656;-0.17516
0.130494;-1.27842;-0.515413;-0.170573
0.126394;-1.213721;-1.026053;-0.155666
0.120234;-1.157872;-1.527149;-0.15968
0.111223;-1.079745;-2.133237;-0.150506
0.098803;-0.975066;-2.858633;-0.130438
0.084392;-0.845668;-3.541078;-0.119545
0.071297;-0.715354;-3.560167;-0.067369
0.061324;-0.604572;-3.030437;-0.067369
0.055029;-0.521561;-2.266862;-0.044435
0.052127;-0.445265;-0.668128;-0.026661
0.051874;-0.442518;-0.071585;-0.028954
0.05184;-0.442518;0;-0.022647
0.05157;-0.440382;-0.06204;-0.028381
0.051216;-0.437941;-0.066813;-0.029528
0.049781;-0.429701;-0.219528;-0.022647
0.047942;-0.416272;-0.36747;-0.024367
0.045883;-0.397961;-0.505868;-0.014047
0.044077;-0.36195;-0.434283;-0.018634
0.042829;-0.350352;-0.314975;-0.016341
0.042694;-0.347606;-0.076357;-0.011754
0.042694;-0.347606;0;-0.012901
0.043504;-0.355846;0.229072;-0.006594
0.044533;-0.360118;0.114536;-0.015194
0.045748;-0.369884;0.267251;-0.018634
0.047115;-0.382397;0.338836;-0.019781
0.048347;-0.406201;0.310202;-0.019207
0.049849;-0.418714;0.343609;-0.016914
0.051621;-0.436415;0.482007;-0.024367
0.054135;-0.457167;0.572681;-0.028381
0.056987;-0.481887;0.6729;-0.026088
0.06021;-0.511185;0.796981;-0.039848
0.063332;-0.539567;0.782664;-0.038702
0.066184;-0.56917;0.806526;-0.050169
0.068006;-0.609455;0.443828;-0.055902
0.068951;-0.618305;0.238617;-0.053609
0.069137;-0.621357;0.08113;-0.058769
0.069137;-0.621357;0;-0.057622
0.069137;-0.621357;0;-0.058769
0.069137;-0.621357;0;-0.059916
0.069137;-0.621357;0;-0.052462
0.068344;-0.613117;-0.2243;-0.058196
0.068344;-0.613117;0;-0.050742
0.068344;-0.613117;0;-0.057049
0.068006;-0.60976;-0.085902;-0.057622
0.067854;-0.608539;-0.038179;-0.049022
0.067382;-0.604572;-0.109764;-0.057622
0.067095;-0.601825;-0.071585;-0.056476
0.066994;-0.599078;-0.076357;-0.055329
0.066994;-0.599078;0;-0.057049
0.066994;-0.599078;0;-0.048449
0.066994;-0.599078;0;-0.056476
0.066909;-0.598468;-0.019089;-0.046155
0.066099;-0.591449;-0.186121;-0.054182
0.065661;-0.587481;-0.114536;-0.055329
0.065374;-0.583209;-0.114536;-0.045009
0.065239;-0.582293;-0.023862;-0.053609
0.064969;-0.580157;-0.057268;-0.052462
0.064766;-0.575884;-0.047723;-0.051889
0.064209;-0.570696;-0.14317;-0.052462
0.063754;-0.566118;-0.124081;-0.047302
0.063754;-0.565508;-0.019089;-0.048449
0.063754;-0.565508;0;-0.042142
0.063754;-0.565508;0;-0.049595
0.063754;-0.565508;0;-0.050169
0.064564;-0.565508;0;-0.040995
0.065137;-0.579852;0.16226;-0.052462
0.065677;-0.58504;0.138398;-0.052462
0.06669;-0.59389;0.248162;-0.053036
0.067517;-0.60213;0.219528;-0.055902
0.067517;-0.604572;0.066813;-0.051889
0.067517;-0.604572;0;-0.055902
0.067517;-0.604572;0;-0.049022
0.067517;-0.604572;0;-0.056476
0.067517;-0.604572;0;-0.057049
0.067517;-0.604572;0;-0.055329
0.067517;-0.604572;0;-0.058196
0.067517;-0.604572;0;-0.057049
0.067517;-0.604572;0;-0.055902
0.067517;-0.604572;0;-0.057622
0.067517;-0.604572;0;-0.049595
0.067517;-0.604572;0;-0.057622
0.067517;-0.604572;0;-0.057049
0.067517;-0.604572;0;-0.057049
0.067517;-0.604572;0;-0.057622
0.066724;-0.596332;-0.2243;-0.049595
