Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
PL00_094.CRB;DL00_094.CRB;VL00_094.CRB;CL00_094.CRB
3.978000;3.978000;3.978000;3.978000
deg.;V;deg./s;A
29.676037;-10;-16.206873;-1.651551
29.632179;-10;-13.935238;-1.640658
29.608048;-10;-5.803168;-1.651551
29.601146;-10;-1.932798;-1.622884
29.60226;-10;0.214755;-1.652125
29.59956;-10;-0.334064;-1.651551
29.590852;-10;-1.350573;-1.634924
29.568628;-10;-3.669931;-1.650978
29.528314;-10;-7.249187;-1.62059
29.469673;-10;-11.477482;-1.651551
29.392976;-10;-19.528422;-1.649831
29.301834;-10;-22.759298;-1.634351
29.201293;-10;-24.968892;-1.651551
29.096398;-10;-26.181067;-1.644671
28.991976;-10;-26.467407;-1.652125
28.890996;-10;-25.86132;-1.651551
28.793272;-10;-25.059566;-1.651551
28.696882;-10;-24.324626;-1.652125
28.59786;-10;-24.959347;-1.628044
28.492037;-10;-26.476952;-1.652698
28.376764;-10;-28.557693;-1.650978
28.250674;-10;-30.934319;-1.652125
28.114206;-10;-33.310945;-1.651551
27.968794;-10;-35.530084;-1.625177
27.818572;-10;-37.143136;-1.650978
27.667507;-10;-37.949662;-1.650978
27.520425;-10;-36.942697;-1.645244
27.378793;-10;-35.701889;-1.652698
27.244012;-10;-34.169967;-1.625177
27.11448;-10;-32.824166;-1.652125
26.986517;-10;-32.203762;-1.650978
26.856022;-10;-32.370794;-1.651551
26.719014;-10;-33.287084;-1.651551
26.571696;-10;-35.114891;-1.62403
26.412767;-10;-40.149711;-1.652125
26.242026;-10;-42.769727;-1.650978
26.061193;-10;-45.074768;-1.633778
25.872514;-10;-46.945526;-1.651551
25.679177;-10;-48.272237;-1.621164
25.484895;-10;-48.84969;-1.651551
25.292554;-10;-48.654024;-1.650978
25.103554;-10;-48.191107;-1.634351
24.918114;-10;-46.5876;-1.650978
24.733924;-10;-46.30126;-1.627471
24.547657;-10;-46.663958;-1.652125
24.357341;-10;-47.527751;-1.650405
24.160342;-10;-48.759016;-1.633204
