0.08174;-0.0176;-0.2344;0.0025;0;5.86;4.15;0.5651;-0.3714;0.1937;-52.152
0.08261;-0.0178;-0.2332;0.0025;0;5.86;4.39;0.5593;-0.3756;0.1837;-48.904
0.08348;-0.018;-0.2332;0.0025;0;6.35;4.64;0.5593;-0.3799;0.1795;-47.249
0.08435;-0.0182;-0.232;0.0025;0;6.59;6.1;0.5536;-0.3841;0.1696;-44.148
0.08518;-0.0184;-0.2332;0.0025;0;7.32;5.62;0.5593;-0.3883;0.171;-44.048
0.08605;-0.0186;-0.232;0.0025;0;7.57;6.35;0.5536;-0.3925;0.1611;-41.049
0.08692;-0.0188;-0.232;0.0025;0;7.81;6.59;0.5536;-0.3967;0.1569;-39.548
0.08776;-0.019;-0.232;0.0025;0;7.81;7.08;0.5536;-0.401;0.1527;-38.079
0.08863;-0.0192;-0.232;0.0025;0;7.57;6.84;0.5536;-0.4052;0.1485;-36.641
0.08946;-0.0194;-0.2332;0.0025;0;7.08;6.59;0.5593;-0.4094;0.1499;-36.623
0.09029;-0.0196;-0.2344;0.0025;0;6.84;5.86;0.5651;-0.4136;0.1515;-36.626
0.09112;-0.0198;-0.2356;0.0025;0;6.59;5.86;0.571;-0.4178;0.1531;-36.652
0.09195;-0.02;-0.2368;0.0025;0;6.1;5.13;0.5769;-0.4221;0.1549;-36.698
0.09275;-0.0202;-0.2381;0.0025;0;6.1;5.37;0.583;-0.4263;0.1567;-36.765
0.09354;-0.0204;-0.2406;0.0025;0;6.1;5.13;0.5954;-0.4305;0.1649;-38.306
0.09437;-0.0206;-0.2419;0.0025;0;6.1;5.13;0.6018;-0.4347;0.167;-38.424
0.09516;-0.0208;-0.2432;0.0025;0;6.35;5.13;0.6082;-0.4389;0.1693;-38.563
0.09599;-0.021;-0.2445;0.0025;0;6.1;5.37;0.6148;-0.4432;0.1716;-38.723
0.09678;-0.0212;-0.2458;0.0025;0;6.59;5.37;0.6214;-0.4474;0.1741;-38.904
0.09758;-0.0214;-0.2471;0.0025;0;6.84;6.1;0.6282;-0.4516;0.1766;-39.106
0.09841;-0.0216;-0.2471;0.0025;0;7.08;5.37;0.6282;-0.4558;0.1724;-37.817
0.0992;-0.0218;-0.2485;0.0025;0;7.08;5.37;0.6351;-0.46;0.175;-38.05
0.09999;-0.022;-0.2485;0.0025;0;6.59;4.88;0.6351;-0.4643;0.1708;-36.795
0.10082;-0.0222;-0.2471;0.0025;0;6.59;5.13;0.6282;-0.4685;0.1597;-34.093
0.10162;-0.0224;-0.2485;0.0025;0;6.59;5.13;0.6351;-0.4727;0.1624;-34.352
0.10241;-0.0226;-0.2485;0.0025;0;6.35;5.13;0.6351;-0.4769;0.1582;-33.163
0.10324;-0.0228;-0.2485;0.0025;0;6.35;4.88;0.6351;-0.4812;0.1539;-31.995
0.10403;-0.023;-0.2485;0.0025;0;6.1;4.88;0.6351;-0.4854;0.1497;-30.847
0.10482;-0.0232;-0.2485;0.0025;0;6.35;4.88;0.6351;-0.4896;0.1455;-29.719
0.10562;-0.0234;-0.2498;0.0025;0;6.1;5.13;0.6421;-0.4938;0.1483;-30.028
0.10645;-0.0236;-0.2485;0.0025;0;5.86;4.64;0.6351;-0.498;0.1371;-27.521
0.10724;-0.0238;-0.2485;0.0025;0;5.86;4.64;0.6351;-0.5023;0.1328;-26.449
0.10803;-0.024;-0.2498;0.0025;0;6.1;4.88;0.6421;-0.5065;0.1356;-26.777
0.10886;-0.0242;-0.2485;0.0025;0;6.35;5.62;0.6351;-0.5107;0.1244;-24.359
0.10965;-0.0244;-0.2485;0.0025;0;7.08;5.86;0.6351;-0.5149;0.1202;-23.34
0.11049;-0.0246;-0.2485;0.0025;0;7.57;6.84;0.6351;-0.5191;0.116;-22.337
0.11128;-0.0248;-0.2485;0.0025;0;8.06;7.32;0.6351;-0.5234;0.1117;-21.35
0.11207;-0.025;-0.2485;0.0025;0;7.57;7.08;0.6351;-0.5276;0.1075;-20.379
0.1129;-0.0252;-0.2471;0.0025;0;7.57;6.84;0.6282;-0.5318;0.0964;-18.129
0.11369;-0.0254;-0.2485;0.0025;0;7.08;6.1;0.6351;-0.536;0.0991;-18.483
0.11449;-0.0256;-0.2485;0.0025;0;7.08;6.35;0.6351;-0.5402;0.0949;-17.558
0.11528;-0.0258;-0.2485;0.0025;0;7.08;6.1;0.6351;-0.5445;0.0906;-16.647
0.11607;-0.026;-0.2498;0.0025;0;6.84;5.86;0.6421;-0.5487;0.0934;-17.025
0.11686;-0.0262;-0.2498;0.0025;0;6.59;5.62;0.6421;-0.5529;0.0892;-16.131
0.11761;-0.0264;-0.2526;0.0025;0;6.1;4.64;0.6564;-0.5571;0.0993;-17.827
0.11841;-0.0266;-0.2526;0.0025;0;5.86;4.64;0.6564;-0.5613;0.0951;-16.941
0.1192;-0.0268;-0.2526;0.0025;0;5.62;4.15;0.6564;-0.5656;0.0909;-16.068
0.11995;-0.027;-0.2555;0.0025;0;5.86;4.64;0.6713;-0.5698;0.1015;-17.812
0.12074;-0.0272;-0.2555;0.0025;0;5.62;4.15;0.6713;-0.574;0.0973;-16.946
0.1215;-0.0274;-0.2569;0.0025;0;6.1;4.39;0.6789;-0.5782;0.1007;-17.408
0.12229;-0.0276;-0.2569;0.0025;0;6.1;4.39;0.6789;-0.5824;0.0964;-16.557
0.12304;-0.0278;-0.2584;0.0025;0;6.35;4.64;0.6866;-0.5867;0.1;-17.037
0.12379;-0.028;-0.2598;0.0025;0;6.59;4.64;0.6945;-0.5909;0.1036;-17.533
0.12458;-0.0282;-0.2584;0.0025;0;6.84;5.37;0.6866;-0.5951;0.0915;-15.377
0.12534;-0.0284;-0.2598;0.0025;0;7.57;6.1;0.6945;-0.5993;0.0952;-15.878
0.12613;-0.0286;-0.2598;0.0025;0;7.57;6.59;0.6945;-0.6035;0.0909;-15.067
0.12692;-0.0288;-0.2584;0.0025;0;8.06;6.84;0.6866;-0.6078;0.0788;-12.973
0.12767;-0.029;-0.2598;0.0025;0;8.06;7.08;0.6945;-0.612;0.0825;-13.48
0.12847;-0.0292;-0.2584;0.0025;0;8.3;7.32;0.6866;-0.6162;0.0704;-11.426
0.12922;-0.0294;-0.2598;0.0025;0;7.81;8.06;0.6945;-0.6204;0.0741;-11.936
0.13001;-0.0296;-0.2584;0.0025;0;7.32;6.84;0.6866;-0.6247;0.062;-9.92
0.13076;-0.0298;-0.2584;0.0025;0;6.59;6.1;0.6866;-0.6289;0.0577;-9.182
0.13155;-0.03;-0.2584;0.0025;0;6.1;5.37;0.6866;-0.6331;0.0535;-8.455
0.13231;-0.0302;-0.2584;0.0025;0;6.1;5.62;0.6866;-0.6373;0.0493;-7.736
0.13306;-0.0304;-0.2598;0.0025;0;6.59;5.62;0.6945;-0.6415;0.053;-8.254
0.13381;-0.0306;-0.2613;0.0025;0;7.08;5.86;0.7025;-0.6458;0.0567;-8.786
0.13456;-0.0308;-0.2613;0.0025;0;7.57;6.84;0.7025;-0.65;0.0525;-8.08
0.13528;-0.031;-0.2644;0.0025;0;8.06;7.32;0.7189;-0.6542;0.0647;-9.894
0.13603;-0.0312;-0.2644;0.0025;0;8.3;7.08;0.7189;-0.6584;0.0605;-9.19
0.13678;-0.0314;-0.2659;0.0025;0;8.06;6.84;0.7274;-0.6626;0.0647;-9.767
0.13753;-0.0316;-0.2659;0.0025;0;7.32;6.1;0.7274;-0.6669;0.0605;-9.072
0.13825;-0.0318;-0.2691;0.0025;0;6.59;5.37;0.7447;-0.6711;0.0736;-10.967
0.139;-0.032;-0.2691;0.0025;0;6.35;4.88;0.7447;-0.6753;0.0694;-10.273
0.13975;-0.0322;-0.2691;0.0025;0;5.86;4.39;0.7447;-0.6795;0.0652;-9.588
0.1405;-0.0324;-0.2691;0.0025;0;6.35;4.39;0.7447;-0.6837;0.0609;-8.912
0.14126;-0.0326;-0.2691;0.0025;0;6.35;4.64;0.7447;-0.688;0.0567;-8.244
0.14201;-0.0328;-0.2675;0.0025;0;6.35;4.64;0.7359;-0.6922;0.0438;-6.322
0.14276;-0.033;-0.2675;0.0025;0;6.59;5.13;0.7359;-0.6964;0.0395;-5.678
0.14351;-0.0332;-0.2675;0.0025;0;6.35;4.64;0.7359;-0.7006;0.0353;-5.041
0.14431;-0.0334;-0.2659;0.0025;0;6.1;4.64;0.7274;-0.7048;0.0225;-3.194
0.14506;-0.0336;-0.2644;0.0025;0;6.35;4.88;0.7189;-0.7091;0.0099;-1.391
0.14581;-0.0338;-0.2644;0.0025;0;6.1;4.88;0.7189;-0.7133;0.0056;-0.791
0.14656;-0.034;-0.2644;0.0025;0;6.35;5.13;0.7189;-0.7175;0.0014;-0.198
0.14728;-0.0342;-0.2659;0.0025;0;6.35;5.37;0.7274;-0.7217;0.0056;-0.78
0.14803;-0.0344;-0.2659;0.0025;0;6.1;4.88;0.7274;-0.7259;0.0014;-0.194
0.14878;-0.0346;-0.2659;0.0025;0;5.62;4.88;0.7274;-0.7302;-0.0028;0.385
0.14953;-0.0348;-0.2659;0.0025;0;5.86;4.88;0.7274;-0.7344;-0.007;0.957
0.15029;-0.035;-0.2659;0.0025;0;6.1;5.37;0.7274;-0.7386;-0.0113;1.523
0.15104;-0.0352;-0.2675;0.0025;0;6.84;6.1;0.7359;-0.7428;-0.0069;0.927
0.15179;-0.0354;-0.2675;0.0025;0;7.81;7.08;0.7359;-0.747;-0.0111;1.487
0.15254;-0.0356;-0.2675;0.0025;0;8.3;7.57;0.7359;-0.7513;-0.0153;2.041
0.15329;-0.0358;-0.2675;0.0025;0;8.54;7.81;0.7359;-0.7555;-0.0196;2.588
0.15405;-0.036;-0.2659;0.0025;0;8.06;7.08;0.7274;-0.7597;-0.0324;4.259
0.1548;-0.0362;-0.2659;0.0025;0;7.08;6.1;0.7274;-0.7639;-0.0366;4.788
0.15551;-0.0364;-0.2675;0.0025;0;6.35;5.13;0.7359;-0.7682;-0.0322;4.194
0.15626;-0.0366;-0.2675;0.0025;0;5.86;4.88;0.7359;-0.7724;-0.0364;4.717
0.15702;-0.0368;-0.2675;0.0025;0;5.37;4.39;0.7359;-0.7766;-0.0407;5.235
0.15773;-0.037;-0.2691;0.0025;0;5.37;4.39;0.7447;-0.7808;-0.0361;4.628
0.15848;-0.0372;-0.2691;0.0025;0;5.13;3.91;0.7447;-0.785;-0.0404;5.141
0.1592;-0.0374;-0.2707;0.0025;0;4.64;3.17;0.7536;-0.7893;-0.0357;4.522
0.15995;-0.0376;-0.2707;0.0025;0;4.15;2.69;0.7536;-0.7935;-0.0399;5.03
0.16066;-0.0378;-0.2723;0.0025;0;4.15;2.44;0.7626;-0.7977;-0.0351;4.398
0.16137;-0.038;-0.2739;0.0025;0;4.39;2.69;0.7718;-0.8019;-0.0301;3.752
0.16213;-0.0382;-0.2723;0.0025;0;5.37;3.66;0.7626;-0.8061;-0.0435;5.398
0.16284;-0.0384;-0.2739;0.0025;0;6.35;4.64;0.7718;-0.8104;-0.0385;4.754
0.16355;-0.0386;-0.2756;0.0025;0;7.57;6.1;0.7812;-0.8146;-0.0334;4.096
0.16426;-0.0388;-0.2756;0.0025;0;8.3;6.84;0.7812;-0.8188;-0.0376;4.59
0.16498;-0.039;-0.2773;0.0025;0;8.3;7.08;0.7908;-0.823;-0.0322;3.918
0.16569;-0.0392;-0.2773;0.0025;0;8.3;6.59;0.7908;-0.8272;-0.0365;4.408
0.1664;-0.0394;-0.279;0.0025;0;8.06;7.08;0.8005;-0.8315;-0.031;3.723
0.16716;-0.0396;-0.2773;0.0025;0;7.81;6.35;0.7908;-0.8357;-0.0449;5.374
0.16787;-0.0398;-0.2773;0.0025;0;7.08;6.1;0.7908;-0.8399;-0.0491;5.849
0.16858;-0.04;-0.279;0.0025;0;6.59;6.59;0.8005;-0.8441;-0.0436;5.167
0.16929;-0.0402;-0.279;0.0025;0;5.62;4.64;0.8005;-0.8483;-0.0478;5.639
0.17001;-0.0404;-0.279;0.0025;0;4.64;4.15;0.8005;-0.8526;-0.0521;6.106
0.17072;-0.0406;-0.279;0.0025;0;3.91;3.17;0.8005;-0.8568;-0.0563;6.569
0.17143;-0.0408;-0.279;0.0025;0;3.42;2.93;0.8005;-0.861;-0.0605;7.027
0.17214;-0.041;-0.279;0.0025;0;3.91;3.17;0.8005;-0.8652;-0.0647;7.48
0.17286;-0.0412;-0.279;0.0025;0;4.88;3.91;0.8005;-0.8694;-0.0689;7.929
0.17357;-0.0414;-0.2807;0.0025;0;6.35;5.62;0.8104;-0.8737;-0.0632;7.239
0.17432;-0.0416;-0.279;0.0025;0;8.06;7.08;0.8005;-0.8779;-0.0774;8.815
0.17504;-0.0418;-0.279;0.0025;0;9.28;8.3;0.8005;-0.8821;-0.0816;9.251
0.17575;-0.042;-0.279;0.0025;0;10.74;9.28;0.8005;-0.8863;-0.0858;9.683
0.17646;-0.0422;-0.279;0.0025;0;10.74;9.52;0.8005;-0.8905;-0.09;10.111
0.17717;-0.0424;-0.279;0.0025;0;10.74;9.77;0.8005;-0.8948;-0.0943;10.535
0.17789;-0.0426;-0.279;0.0025;0;10.74;9.77;0.8005;-0.899;-0.0985;10.955
0.17856;-0.0428;-0.2807;0.0025;0;9.28;7.81;0.8104;-0.9032;-0.0928;10.274
0.17927;-0.043;-0.2807;0.0025;0;8.3;7.08;0.8104;-0.9074;-0.097;10.691
0.17999;-0.0432;-0.2807;0.0025;0;7.08;5.62;0.8104;-0.9117;-0.1012;11.104
0.18066;-0.0434;-0.2842;0.0025;0;6.35;4.88;0.8308;-0.9159;-0.0851;9.288
0.18133;-0.0436;-0.286;0.0025;0;5.86;4.39;0.8413;-0.9201;-0.0788;8.565
0.18204;-0.0438;-0.286;0.0025;0;5.37;3.66;0.8413;-0.9243;-0.083;8.982
0.18272;-0.044;-0.2878;0.0025;0;5.37;3.66;0.852;-0.9285;-0.0766;8.245
0.18339;-0.0442;-0.2896;0.0025;0;5.62;4.15;0.8629;-0.9328;-0.0699;7.493
0.1841;-0.0444;-0.2896;0.0025;0;5.86;4.39;0.8629;-0.937;-0.0741;7.91
0.18478;-0.0446;-0.2896;0.0025;0;6.35;4.88;0.8629;-0.9412;-0.0783;8.323
0.18545;-0.0448;-0.2915;0.0025;0;7.08;5.62;0.874;-0.9454;-0.0715;7.559
0.18612;-0.045;-0.2934;0.0025;0;7.32;6.1;0.8853;-0.9496;-0.0644;6.778
0.1868;-0.0452;-0.2934;0.0025;0;7.81;6.35;0.8853;-0.9539;-0.0686;7.191
0.18747;-0.0454;-0.2934;0.0025;0;7.81;6.84;0.8853;-0.9581;-0.0728;7.599
0.18818;-0.0456;-0.2934;0.0025;0;8.3;7.32;0.8853;-0.9623;-0.077;8.004
0.18886;-0.0458;-0.2934;0.0025;0;7.32;6.59;0.8853;-0.9665;-0.0813;8.406
0.18953;-0.046;-0.2934;0.0025;0;6.84;6.35;0.8853;-0.9707;-0.0855;8.805
0.1902;-0.0462;-0.2953;0.0025;0;6.59;5.86;0.8968;-0.975;-0.0782;8.016
0.19088;-0.0464;-0.2953;0.0025;0;6.35;5.13;0.8968;-0.9792;-0.0824;8.413
0.19155;-0.0466;-0.2953;0.0025;0;6.35;6.1;0.8968;-0.9834;-0.0866;8.806
0.19226;-0.0468;-0.2934;0.0025;0;6.59;5.62;0.8853;-0.9876;-0.1023;10.363
0.19294;-0.047;-0.2934;0.0025;0;6.84;6.35;0.8853;-0.9918;-0.1066;10.745
0.19361;-0.0472;-0.2934;0.0025;0;7.08;6.1;0.8853;-0.9961;-0.1108;11.123
0.19432;-0.0474;-0.2934;0.0025;0;7.32;6.84;0.8853;-1.0003;-0.115;11.498
0.19499;-0.0476;-0.2934;0.0025;0;7.32;6.35;0.8853;-1.0045;-0.1192;11.87
0.19567;-0.0478;-0.2934;0.0025;0;7.32;6.35;0.8853;-1.0087;-0.1235;12.239
0.19634;-0.048;-0.2934;0.0025;0;7.08;5.62;0.8853;-1.0129;-0.1277;12.605
0.19701;-0.0482;-0.2934;0.0025;0;7.08;6.1;0.8853;-1.0172;-0.1319;12.967
0.19773;-0.0484;-0.2915;0.0025;0;6.84;5.37;0.874;-1.0214;-0.1474;14.434
0.1984;-0.0486;-0.2934;0.0025;0;6.35;5.13;0.8853;-1.0256;-0.1403;13.683
0.19907;-0.0488;-0.2934;0.0025;0;6.35;4.88;0.8853;-1.0298;-0.1446;14.037
0.19975;-0.049;-0.2934;0.0025;0;6.1;4.39;0.8853;-1.0341;-0.1488;14.388
0.20042;-0.0492;-0.2953;0.0025;0;5.86;4.39;0.8968;-1.0383;-0.1415;13.625
0.20109;-0.0494;-0.2953;0.0025;0;5.37;3.91;0.8968;-1.0425;-0.1457;13.975
0.20177;-0.0496;-0.2953;0.0025;0;5.13;3.42;0.8968;-1.0467;-0.1499;14.321
0.20244;-0.0498;-0.2953;0.0025;0;5.62;3.91;0.8968;-1.0509;-0.1541;14.666
0.20311;-0.05;-0.2953;0.0025;0;5.62;3.66;0.8968;-1.0552;-0.1583;15.007
0.20379;-0.0502;-0.2972;0.0025;0;6.1;4.64;0.9086;-1.0594;-0.1508;14.236
0.20446;-0.0504;-0.2972;0.0025;0;6.1;4.39;0.9086;-1.0636;-0.155;14.576
0.20513;-0.0506;-0.2972;0.0025;0;6.59;5.37;0.9086;-1.0678;-0.1592;14.914
0.20581;-0.0508;-0.2972;0.0025;0;6.59;4.88;0.9086;-1.072;-0.1635;15.249
0.20648;-0.051;-0.2972;0.0025;0;6.59;5.37;0.9086;-1.0763;-0.1677;15.581
0.20715;-0.0512;-0.2972;0.0025;0;6.59;5.37;0.9086;-1.0805;-0.1719;15.91
0.20779;-0.0514;-0.2992;0.0025;0;6.35;5.37;0.9206;-1.0847;-0.1641;15.132
0.20846;-0.0516;-0.2992;0.0025;0;5.86;4.88;0.9206;-1.0889;-0.1684;15.461
0.20909;-0.0518;-0.3011;0.0025;0;5.37;4.64;0.9328;-1.0931;-0.1603;14.668
0.20977;-0.052;-0.3011;0.0025;0;5.13;4.39;0.9328;-1.0974;-0.1646;14.997
0.2104;-0.0522;-0.3031;0.0025;0;4.88;4.15;0.9453;-1.1016;-0.1563;14.189
0.21103;-0.0524;-0.3052;0.0025;0;4.64;3.91;0.958;-1.1058;-0.1478;13.366
0.21171;-0.0526;-0.3052;0.0025;0;4.64;4.15;0.958;-1.11;-0.152;13.695
0.21234;-0.0528;-0.3072;0.0025;0;5.13;4.15;0.971;-1.1142;-0.1432;12.856
0.21297;-0.053;-0.3093;0.0025;0;5.37;4.88;0.9842;-1.1185;-0.1342;12
0.21361;-0.0532;-0.3093;0.0025;0;5.86;5.13;0.9842;-1.1227;-0.1384;12.331
0.21424;-0.0534;-0.3115;0.0025;0;6.59;5.86;0.9978;-1.1269;-0.1291;11.459
0.21491;-0.0536;-0.3093;0.0025;0;6.84;6.1;0.9842;-1.1311;-0.1469;12.985
