Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
PL03_094.CRB;DL03_094.CRB;VL03_094.CRB;CL03_094.CRB
3.978000;3.978000;3.978000;3.978000
deg.;V;deg./s;A
24,578809;-10,000000;-49,598948;-1,639511
24,375414;-10,000000;-50,963837;-1,653845
24,165793;-10,000000;-52,228508;-1,628044
23,950114;-10,000000;-53,636349;-1,652698
23,729844;-10,000000;-54,791256;-1,654991
23,505154;-10,000000;-55,841171;-1,635498
23,277375;-10,000000;-56,752688;-1,652698
23,048044;-10,000000;-57,702384;-1,633778
22,817497;-10,000000;-57,945773;-1,653271
22,585821;-10,000000;-58,165301;-1,654418
22,352490;-10,000000;-58,561406;-1,640084
22,117674;-10,000000;-58,905014;-1,654418
21,880834;-10,000000;-59,253395;-1,632057
21,641934;-10,000000;-59,716312;-1,652698
21,399997;-10,000000;-60,236497;-1,654418
21,155074;-10,000000;-61,620477;-1,654418
20,908159;-10,000000;-62,030898;-1,652698
20,659202;-10,000000;-62,546311;-1,628617
20,408186;-10,000000;-62,918554;-1,653271
20,154808;-10,000000;-63,491235;-1,655565
19,899759;-10,000000;-63,920745;-1,636644
19,642686;-10,000000;-64,264354;-1,652125
19,383300;-10,000000;-64,813173;-1,632057
19,121096;-10,000000;-65,963308;-1,653845
18,856108;-10,000000;-66,569395;-1,645244
18,588555;-10,000000;-67,170710;-1,648111
18,318150;-10,000000;-67,757708;-1,652698
18,044691;-10,000000;-68,425836;-1,627471
17,769442;-10,000000;-69,008062;-1,650978
17,492355;-10,000000;-69,380304;-1,660725
17,214103;-10,000000;-69,776409;-1,636644
16,934400;-10,000000;-70,301366;-1,654418
16,653752;-10,000000;-70,520894;-1,630337
16,372716;-10,000000;-70,630658;-1,654418
16,089975;-10,000000;-70,883592;-1,654991
15,804821;-10,000000;-71,437184;-1,639511
15,517069;-10,000000;-72,038499;-1,654991
15,225874;-10,000000;-72,692309;-1,646964
14,931084;-10,000000;-73,379527;-1,654418
14,632296;-10,000000;-75,154838;-1,654418
14,330233;-10,000000;-75,875461;-1,649831
14,024880;-10,000000;-76,653353;-1,653845
13,715966;-10,000000;-77,378749;-1,627471
13,404707;-10,000000;-78,085056;-1,649831
13,091406;-10,000000;-78,524111;-1,650405
12,776434;-10,000000;-78,891581;-1,636644
12,460095;-10,000000;-79,302003;-1,652125
12,143250;-10,000000;-79,679018;-1,650405
11,825291;-10,000000;-79,922407;-1,656138
11,505004;-10,000000;-80,399641;-1,653271
11,182742;-10,000000;-80,881648;-1,640084
10,858320;-10,000000;-81,306386;-1,652698
10,530304;-10,000000;-81,955425;-1,640658
10,199554;-10,000000;-82,795357;-1,654991
9,866188;-10,000000;-83,286908;-1,653271
9,529954;-10,000000;-84,580213;-1,630337
9,190834;-10,000000;-85,214934;-1,655565
8,850009;-10,000000;-85,596721;-1,633778
8,507886;-10,000000;-85,930785;-1,652698
8,163720;-10,000000;-86,360296;-1,659005
7,819234;-10,000000;-86,555962;-1,642951
7,474005;-10,000000;-86,618003;-1,653271
7,127122;-10,000000;-86,913888;-1,656138
6,779902;-10,000000;-87,295675;-1,653845
6,431434;-10,000000;-87,577243;-1,654418
6,081075;-10,000000;-87,997209;-1,643524
5,729079;-10,000000;-88,336046;-1,610843
5,374873;-10,000000;-88,846686;-1,629191
5,017764;-10,000000;-89,395505;-1,652125
4,659103;-10,000000;-89,915691;-1,682513
4,298451;-10,000000;-90,316567;-1,659005
3,935554;-10,000000;-91,294898;-1,654418
3,571476;-10,000000;-91,528742;-1,645244
3,206402;-10,000000;-91,729181;-1,652698
2,839607;-9,385968;-92,058472;-1,650978
2,473504;-8,050478;-92,220732;-1,482412
2,111670;-6,754662;-91,586010;-1,324165
1,755388;-5,479904;-90,474055;-0,867201
1,407240;-4,217658;-89,061442;-0,677420
1,068069;-1,778008;-85,138577;-0,472732
0,738399;-0,569781;-83,048291;-0,253136
0,420019;0,591754;-80,528495;-0,062209
0,113754;1,726127;-77,851211;0,197521
-0,179061;2,829066;-74,911448;0,508853
-0,458089;3,893246;-71,904873;0,687740
-0,723144;4,920194;-68,769444;0,870067
-0,975037;5,922422;-65,657878;1,034621
-1,215051;7,923521;-60,184002;1,203187
-1,444365;8,925443;-57,788286;1,372901
-1,661799;9,888302;-55,196905;1,650405
-1,866561;10,000000;-52,347817;1,700287
-2,059121;10,000000;-49,613265;1,721501
-2,239785;10,000000;-46,840534;1,722647
-2,409092;10,000000;-44,315965;1,723221
-2,565118;10,000000;-41,757990;1,722074
-2,705822;10,000000;-35,153069;1,716914
-2,829937;10,000000;-31,444960;1,722074
-2,936520;10,000000;-27,560274;1,711181
-3,024624;10,000000;-23,460832;1,722074
-3,093289;10,000000;-19,175269;1,721501
-3,142412;10,000000;-14,713130;1,715767
-3,174154;10,000000;-10,647094;1,721501
-3,188244;10,000000;-6,752864;1,722074
-3,188362;10,000000;0,152715;1,722074
-3,181022;10,000000;1,794400;1,722074
-3,169732;10,000000;2,672511;1,715194
-3,154646;10,000000;3,502899;1,722647
-3,135662;10,000000;4,462140;1,723794
-3,112425;10,000000;5,192308;1,722647
-3,080919;10,000000;6,476068;1,722074
-3,039086;10,000000;8,652256;1,716341
-2,987550;10,000000;13,114395;1,723221
-2,925366;10,000000;15,505338;1,713474
-2,854912;10,000000;17,395186;1,723794
-2,777203;9,873959;19,046416;1,700287
-2,694026;9,724113;20,463801;1,695700
-2,606985;9,590442;21,389636;1,652698
-2,516366;9,437544;22,248657;1,622310
-2,422693;9,269387;23,007460;1,600523
-2,325763;8,874783;24,410528;1,567268
-2,225576;8,642842;25,107290;1,528853
-2,121609;8,367565;25,990173;1,462917
-2,012749;8,049562;27,020999;1,389528
-1,898589;7,689138;28,166361;1,332766
-1,779587;7,293619;29,326040;1,265683
-1,656956;6,884365;30,294825;1,194587
-1,531744;6,463210;31,077489;1,125211
-1,404776;5,615101;31,955600;1,055261
-1,277083;5,187536;32,113088;0,983019
-1,149913;4,770653;32,003324;0,909629
-1,024093;4,356517;31,755162;0,841973
-0,899826;3,946348;31,378147;0,769157
-0,776790;3,522446;31,067945;0,655633
-0,655003;3,084811;30,815011;0,555295
-0,534431;2,641987;30,523898;0,479612
-0,415597;1,744133;29,831908;0,408516
-0,298957;1,300394;29,345129;0,328246
-0,184815;0,856655;28,820172;0,254283
-0,073204;0,415967;28,237946;0,183760
0,034999;-0,016480;27,560274;0,071956
0,139084;-0,438246;26,677390;0,028954
0,239271;-0,850246;25,847003;-0,109798
0,334311;-1,237220;24,816177;-0,174587
0,423782;-1,951659;22,444323;-0,231923
0,507532;-2,279122;21,141474;-0,296712
0,584837;-2,577288;19,695454;-0,336273
0,654851;-2,845851;18,139671;-0,402209
0,718453;-3,095492;16,598205;-0,445784
0,775507;-3,329569;15,109234;-0,527774
0,826504;-3,563036;13,811157;-0,568482
0,871341;-3,756829;12,303097;-0,584536
0,909917;-4,110538;9,549456;-0,636138
0,941591;-4,237800;8,012762;-0,659073
0,969064;-4,402905;7,077383;-0,672833
0,990664;-4,534135;5,951110;-0,709528
1,004619;-4,587237;4,247384;-0,718702
1,011724;-4,616535;2,596154;-0,740489
1,013597;-4,646748;1,231264;-0,750236
1,011741;-4,664144;-0,019089;-0,752529
1,008754;-4,831690;-0,734941;-0,768584
1,005277;-4,929044;-0,868566;-0,762850
0,999506;-4,993439;-1,288532;-0,798971
0,989331;-5,001679;-2,171415;-0,809865
0,974143;-4,960173;-3,369273;-0,801265
0,954906;-4,909513;-4,428733;-0,795531
0,933592;-4,887539;-5,006186;-0,772597
0,909782;-4,859462;-5,521599;-0,786931
0,882461;-4,723960;-6,958074;-0,778330
0,852019;-4,633320;-7,654836;-0,752529
0,820462;-4,571368;-7,917315;-0,748516
0,787084;-4,500565;-8,189338;-0,731315
0,751697;-4,390698;-8,752475;-0,726729
0,715939;-4,304636;-8,952913;-0,706661
0,678341;-4,220099;-9,062677;-0,669966
0,639748;-4,082766;-9,625813;-0,655633
0,600699;-3,869137;-9,831024;-0,620084
0,559912;-3,723258;-10,217584;-0,620084
0,519193;-3,598132;-10,293941;-0,593136
0,477613;-3,471175;-10,332120;-0,562749
0,436337;-3,327433;-10,480062;-0,551282
0,395381;-3,211463;-10,293941;-0,528347
0,354375;-3,072298;-10,317803;-0,485919
0,314550;-2,941069;-10,217584;-0,462412
0,274286;-2,660909;-10,131682;-0,434890
0,234748;-2,527238;-9,959877;-0,415396
0,195716;-2,394482;-9,768984;-0,383288
0,155874;-2,217780;-9,993284;-0,371248
0,116556;-2,059084;-9,964650;-0,324233
0,075769;-1,890927;-9,988511;-0,276071
0,035269;-1,689810;-10,284396;-0,251416
-0,005248;-1,519211;-10,188950;-0,222749
-0,045377;-1,149022;-10,079186;-0,191214
-0,083261;-1,015046;-9,539911;-0,159680
-0,120201;-0,846889;-9,382424;-0,129292
-0,154187;-0,725425;-8,766792;-0,100624
-0,184916;-0,627461;-7,993672;-0,078836
-0,214447;-0,504166;-7,568934;-0,053036
-0,240384;-0,385754;-7,139423;-0,032968
-0,261934;-0,325938;-6,194500;-0,012327
-0,280699;-0,209357;-4,691212;-0,014047
-0,298164;-0,119938;-4,390554;0,006594
-0,314179;-0,025330;-4,175799;0,011754
-0,326413;0,003052;-3,345412;0,019207
-0,335492;0,019837;-2,534113;0,026088
-0,341685;0,044252;-1,928026;0,036981
-0,345870;0,062258;-1,360117;0,043862
-0,348621;0,083621;-0,916290;0,047875
-0,350004;0,137333;-0,338836;0,050742
-0,350713;0,169988;-0,176577;0,058196
-0,350966;0,208136;-0,095447;0,060489
-0,350156;0,243538;0,000000;0,064502
-0,350156;0,263070;0,229072;0,073676
-0,349127;0,313120;0,124081;0,082277
-0,347051;0,329905;0,357926;0,096037
-0,344166;0,342418;0,586998;0,091450
-0,340453;0,364696;0,968785;0,104064
-0,334732;0,341197;1,426930;0,095464
-0,327088;0,314035;1,837352;0,092597
-0,317807;0,282907;2,204822;0,094317
-0,307243;0,242012;2,591382;0,080557
-0,297135;0,227363;2,648650;0,075970
-0,289035;0,242622;2,395716;0,076543
-0,284209;0,297250;1,799173;0,080557
-0,281644;0,441298;0,577453;0,101197
-0,280783;0,500198;0,243389;0,108651
-0,280783;0,556047;0,000000;0,118398
-0,280783;0,590838;0,000000;0,129292
-0,280783;0,625324;0,000000;0,132159
-0,280783;0,660115;0,000000;0,152226
-0,280783;0,694906;0,000000;0,152226
-0,280783;0,729698;0,000000;0,156813
-0,280783;0,799280;0,000000;0,163120
