Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
PL02_094.CRB;DL02_094.CRB;VL02_094.CRB;CL02_094.CRB
3.978000;3.978000;3.978000;3.978000
deg.;V;deg./s;A
32,280525;-10,000000;25,951994;-1,640084
32,359517;-10,000000;20,201323;-1,654991
32,413466;-10,000000;14,627227;-1,652125
32,442862;-10,000000;9,000637;-1,653845
32,452397;-10,000000;4,166254;-1,654991
32,449697;-10,000000;0,610860;-1,629191
32,442997;-10,000000;-1,369662;-1,654991
32,434864;-10,000000;-1,794400;-1,654418
32,424874;-10,000000;-2,553203;-1,652698
32,410581;-10,000000;-3,483809;-1,654991
32,388289;-10,000000;-5,278210;-1,633204
32,358420;-10,000000;-6,981936;-1,653845
32,320603;-10,000000;-8,690434;-1,653845
32,273522;-10,000000;-10,666184;-1,652125
32,218459;-10,000000;-12,651478;-1,653845
32,155852;-10,000000;-14,417244;-1,627471
32,088437;-10,000000;-16,984764;-1,654418
32,018946;-10,000000;-17,457226;-1,653271
31,948442;-10,000000;-17,719705;-1,652698
31,876234;-10,000000;-17,905826;-1,653845
31,801005;-10,000000;-18,612133;-1,635498
31,721929;-10,000000;-19,380480;-1,654991
31,637452;-10,000000;-20,330176;-1,650978
31,545180;-10,000000;-21,714155;-1,653845
31,445196;-8,362987;-25,260005;-1,521973
31,338512;-7,483749;-26,758520;-1,352833
31,227120;-6,614582;-27,832297;-1,230708
31,112623;-5,741752;-28,619733;-1,081636
30,997266;-4,909207;-28,953797;-0,793811
30,883309;-4,117862;-28,910846;-0,662513
30,771714;-3,390912;-28,443157;-0,524907
30,664136;-2,698141;-27,775029;-0,422850
30,560676;-1,423078;-25,951994;-0,312766
30,462277;-0,849330;-24,811405;-0,194654
30,369701;-0,328684;-23,513328;-0,082850
30,283082;0,161138;-22,196161;0,011754
30,201154;0,640889;-20,969670;0,031821
30,123748;1,148717;-20,005657;0,226189
30,050797;1,649525;-19,094139;0,313912
29,980986;2,121036;-18,120582;0,390169
29,914954;3,117161;-16,579115;0,483052
29,853276;3,536485;-15,576923;0,558162
29,795344;3,962523;-14,717902;0,679140
29,743048;4,294259;-13,496182;0,739916
29,695950;4,632099;-12,460584;0,813305
29,655382;4,842372;-10,942980;0,852867
29,619793;5,079196;-9,773756;0,890708
29,592287;5,254067;-8,470907;0,921670
29,573302;5,211341;-4,686440;0,919950
29,561068;5,175329;-3,183152;0,911923
29,555415;5,077364;-1,632141;0,908482
29,555584;4,947661;-0,195666;0,875228
29,559836;4,900967;0,591770;0,860894
29,566536;4,834437;1,331483;0,849427
29,577032;4,748985;2,028245;0,833946
29,592877;4,591510;2,939763;0,812732
29,615287;3,952452;5,722038;0,759983
29,643300;3,576159;6,981936;0,700927
29,672781;3,315226;7,435308;0,639005
29,702244;3,140660;7,363723;0,592563
29,731877;2,927335;7,459170;0,531214
29,760649;2,732017;7,420991;0,493946
29,786552;2,617878;6,967619;0,475025
29,811594;2,540056;6,390166;0,461838
29,836924;2,172613;6,399710;0,435464
29,861730;2,000793;6,294719;0,406796
29,884731;1,907712;5,803168;0,370101
29,908001;1,727348;5,793623;0,356341
29,932774;1,478622;6,089508;0,328246
29,957124;1,239357;6,261312;0,241096
29,978842;1,113620;5,831802;0,226189
29,999379;1,005585;5,368884;0,201535
30,019579;0,664693;5,068227;0,174587
30,038816;0,515763;4,867789;0,150506
30,054510;0,476089;4,156710;0,120691
30,065782;0,533464;3,087705;0,115531
30,074676;0,542009;2,429122;0,122985
30,082877;0,502640;2,104603;0,118398
30,091281;0,420850;2,033018;0,105784
30,100174;0,302133;2,142781;0,085717
30,109691;0,040284;2,390943;0,075396
30,118787;-0,050661;2,276407;0,058196
30,126988;-0,131535;2,123692;0,036981
30,132675;-0,146184;1,670320;0,024941
30,135746;-0,101932;1,006964;0,019781
30,135544;-0,031434;0,329292;0,021501
30,135189;0,010987;-0,095447;0,022074
30,134734;-0,011292;-0,133626;0,027808
30,135544;-0,145573;0,229072;0,032395
30,135544;-0,140080;0,000000;0,022647
30,135004;-0,142216;-0,152715;0,020927
30,134717;-0,202033;0,000000;0,016914
30,134379;-0,207831;-0,133626;0,007740
30,133316;-0,232551;-0,152715;-0,001433
30,132354;-0,235298;-0,272023;-0,007740
30,132034;-0,262459;-0,252934;-0,002580
30,132034;-0,370800;0,000000;-0,023221
30,132034;-0,403760;0,000000;-0,028954
30,131966;-0,434584;-0,009545;-0,027234
30,131257;-0,436415;-0,157487;-0,039848
30,130194;-0,455336;-0,195666;-0,040995
30,129199;-0,468154;-0,257706;-0,046155
30,128017;-0,484024;-0,291113;-0,047875
30,127140;-0,503555;-0,300658;-0,044435
30,126364;-0,571612;-0,190894;-0,058769
30,125554;-0,591144;-0,214755;-0,060489
30,125199;-0,642415;-0,081130;-0,067369
30,124676;-0,659810;-0,133626;-0,074250
30,124271;-0,691855;-0,104992;-0,068516
30,119445;-10,000305;-0,109764;-0,944030
30,093643;-10,000000;-3,025665;-1,641231
30,048874;-10,000000;-7,960266;-1,653845
29,991701;-10,000000;-14,474513;-1,652698
29,931913;-10,000000;-15,037649;-1,638938
29,875162;-10,000000;-14,488830;-1,653845
29,824639;-10,000000;-13,181208;-1,643524
29,781894;-10,000000;-11,539522;-1,654991
29,744111;-10,000000;-9,912154;-1,652698
29,706784;-10,000000;-9,377652;-1,632057
29,666976;-10,000000;-9,430147;-1,653845
29,619928;-10,000000;-11,954716;-1,625177
29,563768;-10,000000;-13,997278;-1,654991
29,495644;-10,000000;-16,579115;-1,652698
29,415639;-10,000000;-19,313667;-1,636071
29,325122;-10,000000;-21,780968;-1,654991
29,226403;-10,000000;-23,876026;-1,629191
29,122284;-10,000000;-25,388858;-1,653845
29,015466;-10,000000;-26,481724;-1,651551
28,908799;-10,000000;-26,830105;-1,634351
28,802486;-10,000000;-26,729886;-1,653845
28,696275;-10,000000;-26,729886;-1,653845
28,588832;-10,000000;-26,834878;-1,642951
28,477946;-10,000000;-27,455282;-1,654418
28,362420;-10,000000;-28,404978;-1,638938
28,240633;-10,000000;-29,621925;-1,654418
28,111725;-10,000000;-31,110896;-1,637791
27,976252;-10,000000;-34,165195;-1,654991
27,835245;-10,000000;-35,401231;-1,652698
27,690542;-10,000000;-36,241163;-1,632631
27,544084;-10,000000;-36,756576;-1,652125
27,397018;-10,000000;-36,957014;-1,653271
27,250442;-10,000000;-36,909291;-1,654418
27,103444;-10,000000;-36,818617;-1,652698
26,954404;-10,000000;-37,076323;-1,630337
26,801364;-10,000000;-38,484164;-1,652698
26,643330;-10,000000;-39,682022;-1,653271
26,478360;-10,000000;-41,128041;-1,650405
26,305779;-10,000000;-42,846084;-1,652698
26,126145;-10,000000;-44,468680;-1,625750
25,940115;-10,000000;-46,005374;-1,656138
25,748567;-10,000000;-47,341630;-1,628617
25,553981;-10,000000;-48,444041;-1,654991
25,358366;-10,000000;-49,193299;-1,653271
25,162380;-10,000000;-49,264884;-1,630911
24,967474;-10,000000;-49,064445;-1,654418
24,772449;-10,000000;-48,916503;-1,649831
24,575687;-10,000000;-49,303063;-1,654991
24,376596;-10,000000;-49,703939;-1,652698
24,173589;-10,000000;-50,386384;-1,631484
23,965200;-10,000000;-51,407665;-1,652698
23,751394;-10,000000;-53,789064;-1,654418
23,531411;-10,000000;-55,201677;-1,654991
23,306197;-10,000000;-56,480665;-1,653271
23,076866;-10,000000;-57,377865;-1,626897
22,844818;-10,000000;-58,103261;-1,653845
