Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
10,457016;-10,000000;-86,818441;-1,653271
10,107855;-10,000000;-87,572471;-1,568415
9,755674;-10,000000;-88,121290;-1,638938
9,399577;-10,000000;-88,851459;-1,652698
9,039887;-10,000000;-89,815472;-1,641231
8,677176;-10,000000;-91,247174;-1,653271
8,311123;-10,000000;-91,977342;-1,653271
7,943130;-10,000000;-92,478438;-1,591349
7,573922;-10,000000;-92,712283;-1,682513
7,203499;-10,000000;-93,017713;-1,585616
6,832232;-10,000000;-93,242013;-1,654418
6,460931;-10,000000;-93,265875;-1,679073
6,088061;-10,000000;-93,432907;-1,639511
5,714415;-10,000000;-93,948320;-1,523120
5,340026;-10,000000;-94,019905;-1,611416
4,961385;-10,000000;-95,069820;-1,682513
4,581394;-10,000000;-95,585233;-1,243322
4,199394;-10,000000;-95,480241;-1,682513
3,812552;-10,000000;-96,849903;-1,682513
3,427363;-10,000000;-97,236463;-1,662445
3,038884;-10,000000;-96,816497;-1,682513
2,649341;-10,000000;-97,918908;-1,355700
2,261537;-10,000000;-97,451218;-1,682513
1,870256;-10,000000;-98,329329;-1,682513
1,479667;-8,309580;-98,243427;-1,405582
1,087864;-6,513260;-98,171842;-1,682513
0,695284;-4,702902;-98,959278;-0,901029
0,312913;-2,910245;-97,971404;-0,429157
-0,055856;-1,169164;-95,174811;-0,148786
-0,410366;2,153691;-88,927816;0,047875
-0,747427;3,708609;-84,985862;0,415396
-1,064205;5,182348;-80,557129;0,682007
-1,360344;6,569109;-75,799104;1,169359
-1,636082;7,874691;-71,360826;1,391821
-1,893324;9,098178;-66,865280;1,391248
-2,134806;10,000000;-63,047407;1,756476
-2,365200;10,000000;-59,730629;1,754182
-2,590042;10,000000;-56,447258;1,754182
-2,810987;10,000000;-55,550058;1,752462
-3,030126;10,000000;-55,192132;1,747875
-3,244961;10,000000;-54,428558;1,754182
-3,453047;10,000000;-53,011172;1,754756
-3,650501;10,000000;-51,173820;1,751315
-3,831604;10,000000;-48,224513;1,754182
-3,992659;10,000000;-44,158478;1,746729
-4,130730;10,000000;-34,394267;1,754756
-4,243539;10,000000;-28,724725;1,753036
-4,330800;10,000000;-22,969281;1,753036
-4,393845;10,000000;-17,519267;1,753036
-4,436302;10,000000;-12,479674;1,745582
-4,460282;10,000000;-8,351598;1,754182
-4,468331;10,000000;-4,342831;1,754756
-4,466559;10,000000;-1,126273;1,748449
-4,462172;10,000000;1,135817;1,754756
-4,457497;10,000000;1,188313;1,747875
-4,450950;10,000000;1,531922;1,753609
-4,440184;10,000000;2,309813;1,754756
-4,423359;10,000000;3,579256;1,751315
-4,399971;10,000000;5,077772;1,754756
-4,367689;10,000000;6,600149;1,752462
-4,324168;10,000000;8,881328;1,753036
-4,271282;10,000000;13,405508;1,754756
-4,209097;10,000000;15,529200;1,753609
-4,139370;10,000000;17,213837;1,754182
-4,063483;10,000000;18,693263;1,749595
-3,982635;10,000000;19,876803;1,753036
-3,897214;10,000000;20,840816;1,754756
-3,806376;10,000000;21,962317;1,748449
-3,708956;10,000000;23,303345;1,755902
-3,603319;10,000000;26,658301;1,754182
-3,488670;10,000000;28,700863;1,751315
-3,365044;10,000000;30,710019;1,754756
-3,232997;10,000000;32,571232;1,746729
-3,093879;10,000000;34,379950;1,755329
-2,949142;10,000000;35,749612;1,754182
-2,801486;10,000000;36,723170;1,754756
-2,652699;10,000000;37,248127;1,754756
-2,503710;10,000000;37,434249;1,749022
-2,354872;10,000000;37,439021;1,754756
-2,206659;10,000000;37,295851;1,749595
-2,056691;10,000000;37,458110;1,753609
-1,902504;10,000000;38,264636;1,755329
-1,742394;9,509568;39,491128;1,667605
-1,575855;8,761559;40,884652;1,543187
-1,403443;7,987609;42,316354;1,411889
-1,227217;6,380200;44,339827;1,274857
-1,049355;5,562304;44,697753;1,138398
-0,871087;4,743187;44,778883;0,996206
-0,693731;3,924375;44,745476;0,717555
-0,519261;3,116245;44,177567;0,586256
-0,348789;2,322459;43,380586;0,445211
-0,182992;1,546373;42,421346;0,313339
-0,023203;0,790429;41,314162;0,188921
0,129482;-0,650655;38,293270;0,083997
0,275569;-1,324503;36,823389;-0,051889
0,413859;-1,966918;35,119663;-0,176307
0,543797;-2,575457;33,253677;-0,346594
0,665432;-3,149510;31,378147;-0,437757
0,779692;-3,690909;29,588519;-0,577656
0,887827;-4,205145;28,104321;-0,666526
0,990006;-4,694357;26,748975;-0,746796
1,087003;-5,605029;24,319854;-0,829359
1,176576;-6,018860;22,606583;-0,887841
1,258807;-6,402783;20,983987;-1,018567
1,333716;-6,757103;19,370935;-1,078769
1,401165;-7,080905;17,705388;-1,156745
1,458557;-7,368694;15,720094;-1,205481
1,506077;-7,616504;13,539134;-1,228988
1,542966;-7,820368;11,143418;-1,282310
1,569864;-8,103580;6,609693;-1,309831
1,584765;-8,175298;3,918093;-1,331619
1,588157;-8,198187;1,255126;-1,342513
1,583567;-8,184454;-0,758802;-1,327032
1,576547;-8,156072;-1,551011;-1,339073
1,567316;-8,117313;-2,114147;-1,333339
1,556347;-8,072451;-2,443439;-1,325885
1,542476;-8,019044;-2,925445;-1,316138
1,524319;-7,867977;-4,676895;-1,283457
1,499394;-7,755669;-6,137231;-1,289764
1,465729;-7,608264;-8,060485;-1,271990
1,423609;-7,424238;-10,060096;-1,234722
1,374232;-7,210608;-11,673148;-1,214654
1,318292;-6,965850;-13,381646;-1,129224
1,258048;-6,700034;-14,527008;-1,106864
1,195459;-6,418653;-15,381257;-1,044941
1,131772;-5,836665;-15,992117;-0,995059
1,068441;-5,545824;-15,896670;-0,944030
1,006172;-5,256813;-15,805996;-0,848853
0,944865;-4,974822;-15,409891;-0,797251
0,884824;-4,697409;-15,166502;-0,750236
0,824462;-4,419691;-15,171274;-0,703794
0,763459;-4,142888;-15,142640;-0,655633
0,701595;-3,859676;-15,476704;-0,589696
0,637251;-3,277993;-16,183011;-0,558735
0,571202;-2,975249;-16,545709;-0,508853
0,503162;-2,663045;-17,065894;-0,452664
0,433350;-2,343822;-17,457226;-0,403929
0,362964;-2,021546;-17,605169;-0,336847
0,293152;-1,698050;-17,686298;-0,264030
0,224539;-1,377911;-17,500177;-0,185481
0,158017;-1,065096;-17,094528;-0,122985
0,094432;-0,469375;-15,977800;-0,080557
0,033210;-0,186773;-15,443298;-0,019207
-0,025177;0,094913;-14,789487;0,020927
-0,080477;0,353710;-14,145221;0,039275
-0,133431;0,600604;-13,491410;0,114958
-0,181744;0,834986;-12,808965;0,188921
-0,226969;1,051363;-11,825863;0,233643
-0,266726;1,253395;-11,057516;0,264604
-0,301978;1,592761;-8,814515;0,293271
-0,332353;1,734062;-7,716877;0,320793
-0,356349;1,848201;-6,242223;0,346020
-0,375621;1,941893;-5,120723;0,373541
-0,392209;2,022767;-4,414416;0,390742
-0,406654;2,095401;-3,970588;0,401062
-0,416779;2,154302;-3,226103;0,422277
-0,421858;2,193976;-2,171415;0,423997
-0,422516;2,216559;-0,076357;0,434890
-0,421436;2,211676;0,262479;0,428584
-0,419124;2,201300;0,572681;0,427437
-0,416576;2,190008;0,610860;0,429157
-0,413404;2,177801;0,668128;0,422850
-0,408577;2,160405;0,959241;0,425717
-0,401152;2,132939;1,488971;0,414823
-0,391297;2,095096;2,071196;0,406796
-0,379569;1,994385;2,987486;0,399916
-0,365563;1,930906;3,469492;0,389595
-0,347861;1,852779;4,266474;0,385582
-0,325519;1,755119;5,340250;0,366088
-0,299430;1,641285;6,223134;0,336273
-0,272666;1,517075;6,776725;0,313912
-0,246847;1,396527;6,604921;0,288111
-0,221856;1,279031;6,414027;0,274351
-0,198366;1,056856;5,846119;0,249696
-0,179803;0,970183;4,734163;0,229056
-0,166252;0,904569;3,579256;0,221029
-0,155790;0,853603;2,787048;0,203828
-0,146475;0,809656;2,405260;0,196374
-0,137362;0,767235;2,309813;0,182040
-0,127288;0,724204;2,367082;0,173440
-0,116488;0,676901;2,581837;0,170573
-0,105469;0,576189;2,758414;0,156813
-0,095816;0,531022;2,462528;0,148786
-0,088712;0,496536;1,880303;0,141332
-0,083632;0,470290;1,431703;0,132159
-0,079515;0,451369;1,045143;0,138465
-0,075718;0,433363;0,978330;0,126425
-0,071212;0,414441;1,035598;0,122412
-0,066049;0,393078;1,159679;0,118398
-0,059788;0,339671;1,560556;0,112091
-0,052633;0,307016;1,794400;0,116105
-0,045073;0,272835;1,856441;0,102344
-0,037260;0,236824;1,970977;0,097757
-0,030071;0,201727;1,918481;0,095464
-0,024283;0,172124;1,627369;0,088010
-0,020621;0,148930;1,255126;0,085717
-0,018849;0,133671;0,839932;0,078263
-0,018343;0,125126;0,104992;0,075396
-0,018343;0,125126;0,000000;0,075396
-0,018343;0,125126;0,000000;0,071956
-0,018343;0,125126;0,000000;0,076543
-0,018292;0,125126;0,000000;0,072529
-0,016942;0,122074;0,176577;0,071383
-0,014884;0,115360;0,357926;0,073676
-0,012268;0,104984;0,572681;0,070236
-0,009214;0,078127;0,782664;0,073103
-0,006733;0,066530;0,629949;0,066222
-0,004843;0,057375;0,491551;0,062782
-0,004303;0,053102;0,243389;0,063929
-0,004303;0,052492;0,023862;0,059342
-0,004303;0,052492;0,000000;0,063929
-0,005096;0,052492;0,000000;0,059916
-0,005096;0,056764;-0,224300;0,061062
-0,005096;0,056764;0,000000;0,063356
-0,005535;0,058901;-0,119309;0,059916
-0,006581;0,063173;-0,229072;0,065649
-0,007627;0,068361;-0,286341;0,062782
-0,008437;0,072024;-0,205211;0,061062
-0,008606;0,074770;-0,152715;0,066222
-0,008606;0,074770;0,000000;0,062782
-0,008606;0,074770;0,000000;0,068516
-0,008606;0,074770;0,000000;0,063929
-0,008606;0,074770;0,000000;0,063929
-0,008606;0,074770;0,000000;0,065649
-0,008606;0,074770;0,000000;0,063356
-0,008606;0,074770;0,000000;0,068516
-0,008606;0,074770;0,000000;0,064502
-0,008606;0,074770;0,000000;0,065076
-0,008606;0,074770;0,000000;0,065649
-0,008606;0,074770;0,000000;0,062782
-0,007796;0,070803;0,229072;0,066796
-0,007796;0,070803;0,000000;0,063356
-0,007442;0,070803;0,000000;0,062209
-0,006936;0,068056;0,138398;0,065076
