Position - Lacet;D.A.C. - Lacet;Vitesse - Lacet;Courant moteur - Lacet
18,597026;10,000000;79,206556;1,727808
18,913736;10,000000;79,473807;1,723221
19,232488;10,000000;79,779237;1,720927
19,551611;10,000000;80,232609;1,722647
19,871089;10,000000;80,299422;1,726661
20,191849;10,000000;80,547584;1,726661
20,513942;10,000000;80,895965;1,723794
20,836491;10,000000;81,015273;1,719781
21,161098;10,000000;81,344565;1,722647
21,488136;10,000000;81,845661;1,724941
21,815932;10,000000;82,270399;1,726661
22,146142;10,000000;83,048291;1,723794
22,478816;10,000000;83,620972;1,718634
22,812604;10,000000;83,888223;1,724941
23,148197;10,000000;84,165019;1,723221
23,485832;10,000000;84,637481;1,724941
23,824682;10,000000;85,143349;1,722647
24,164527;10,000000;85,210162;1,719207
24,506027;10,000000;85,568087;1,720927
24,848707;10,000000;86,112134;1,723794
25,191692;10,000000;86,207581;1,727808
25,536667;10,000000;86,613230;1,722074
25,883212;10,000000;87,014107;1,723221
26,230770;10,000000;87,271813;1,725514
26,580690;10,000000;87,658373;1,726088
26,932905;10,000000;88,202420;1,722074
27,286554;10,000000;88,641476;1,724941
27,642229;10,000000;89,452774;1,722074
27,999844;10,000000;89,853650;1,724941
28,357796;10,000000;90,001593;1,727808
28,713572;-8,990143;90,101812;1,725514
29,030299;-10,000000;84,532489;-1,607403
29,300822;-10,000000;73,575193;-1,642378
29,531655;-10,000000;63,901656;-1,654991
29,731371;-10,000000;55,583464;-1,654418
29,910651;-10,000000;44,831378;-1,653845
30,080886;-10,000000;42,889035;-1,654418
30,250952;-10,000000;42,550199;-1,636644
30,424899;-10,000000;43,342408;-1,654418
30,606576;-10,000000;44,917280;-1,655565
30,794631;-10,000000;46,558966;-1,654418
30,983766;-10,000000;47,608881;-1,656138
31,168496;-10,000000;47,460939;-1,637218
31,340604;-10,000000;43,046523;-1,654991
31,492311;-10,000000;38,431668;-1,644671
31,619632;-10,000000;33,143913;-1,653271
31,718132;-10,000000;26,849195;-1,655565
31,787286;-10,000000;20,215640;-1,635498
31,829034;-10,000000;13,920921;-1,653845
31,844357;-10,000000;7,764600;-1,646964
31,839851;-10,000000;2,276407;-1,653845
31,826942;-10,000000;-3,302460;-1,654418
31,810354;-10,000000;-4,132848;-1,635498
31,793479;-10,000000;-4,271246;-1,654418
31,777937;-10,000000;-3,999222;-1,649258
31,761349;-10,000000;-3,956271;-1,653845
31,739968;-10,000000;-4,633944;-1,654418
31,709914;-10,000000;-6,103825;-1,632057
31,669329;-10,000000;-8,299102;-1,654418
31,618485;-10,000000;-12,942591;-1,652698
31,558376;-10,000000;-15,042421;-1,654418
31,492547;-10,000000;-16,321409;-1,654991
31,423646;-10,000000;-17,189975;-1,630911
31,353514;-10,000000;-17,571762;-1,654418
31,283381;-10,000000;-17,629030;-1,653845
31,214902;-10,000000;-17,500177;-1,652125
31,147166;-10,000000;-17,161341;-1,654991
31,077186;-10,000000;-17,648120;-1,629191
31,001906;-10,000000;-18,783937;-1,655565
30,918021;-10,000000;-20,683329;-1,651551
30,822812;-10,000000;-23,164947;-1,651551
30,714576;-10,000000;-25,856548;-1,653845
30,593346;-10,000000;-28,839261;-1,630337
30,466665;0,978118;-31,678804;0,203255
30,363964;9,808344;-31,005904;1,692260
30,294405;-0,854823;-17,113617;1,052968
30,239021;-2,026429;-13,892287;-0,109798
30,180735;3,709830;-14,498374;-0,296712
30,125621;8,423719;-14,445878;0,661366
30,084514;7,990356;-11,868814;1,409022
30,053295;5,406354;-8,661800;0,936577
30,021874;6,541643;-7,769372;1,139545
29,994772;9,384747;-7,821868;1,622884
29,975788;8,256783;-4,667350;1,661872
29,960314;8,397473;-3,884686;1,430809
29,945531;9,755547;-3,808329;1,450304
29,934512;9,818110;-3,106794;1,683086
29,930192;8,349559;-1,780083;1,689393
29,930074;6,192816;-0,348381;1,207201
29,930074;5,769524;0,000000;1,009966
29,931238;5,944090;0,000000;1,037487
29,935592;3,721122;1,164451;0,929696
29,942629;2,264168;1,737132;0,664233
29,950830;1,138646;2,042562;0,416543
29,959284;0,389721;2,104603;0,227336
29,969713;-0,767235;2,343220;0,103491
29,983230;-3,134861;3,111567;-0,323659
29,996106;-4,837184;3,412224;-0,781197
30,007344;-5,388043;3,092477;-0,876374
30,017014;-6,332286;2,395716;-0,996206
30,024776;-6,420179;1,994839;-1,026020
30,031087;-6,527604;1,665547;-1,050674
30,034884;-6,141545;1,150134;-1,051821
30,035897;-5,269326;0,486779;-0,909056
30,035897;-4,615314;0,042951;-0,784637
30,035104;-4,166692;-0,224300;-0,655059
30,031577;-4,403211;-0,114536;-0,708381
30,025873;-1,431928;-1,412613;-0,360354
30,019798;-0,823389;-1,488971;-0,207841
30,013318;-0,163884;-1,570100;-0,072529
30,005522;1,075167;-1,908937;0,022647
29,996781;2,425306;-2,233456;0,439477
29,989659;2,895291;-1,961432;0,535228
29,984141;2,916044;-1,617824;0,526627
29,978724;2,974029;-1,345800;0,535228
29,973611;4,011658;-1,326711;0,625244
29,969679;3,918577;-1,016509;0,712395
29,967570;3,512375;-0,606087;0,697487
29,966794;3,159581;-0,291113;0,628111
29,966794;2,773827;-0,014317;0,504267
29,967604;2,833033;0,000000;0,516307
29,969038;2,440260;0,229072;0,448078
29,971637;1,782891;0,544047;0,336847
29,974404;1,140172;0,711079;0,271484
29,977830;0,756249;0,801753;0,229056
29,982656;-0,243843;1,169224;0,170000
29,989052;-1,398663;1,541466;-0,038128
29,994553;-1,947996;1,551011;-0,282951
29,998519;-1,720023;1,178768;-0,256577
30,002079;-1,709647;0,916290;-0,253710
30,005775;-2,153386;0,916290;-0,319073
30,008475;-2,287057;0,644266;-0,386729
30,010061;-2,050539;0,405649;-0,351754
30,010821;-1,819819;0,209983;-0,311619
30,011057;-1,727653;0,114536;-0,256003
30,011057;-1,561937;0,000000;-0,220455
30,010264;-1,125828;-0,224300;-0,155093
30,009859;-1,539048;0,000000;-0,217588
30,007142;-0,912503;-0,314975;-0,120118
30,004982;-0,183416;-0,515413;0,013474
30,003615;-0,378124;-0,338836;0,014621
30,001522;-0,038453;-0,448600;-0,028381
29,998147;0,953093;-0,773119;0,016914
29,994874;1,717582;-0,973558;0,195801
29,993794;1,152074;-0,524958;0,276644
29,993794;0,486465;-0,104992;0,123558
29,993186;0,343333;-0,009545;0,093744
29,992714;0,668050;-0,114536;0,158533
29,992714;0,491348;0,000000;0,147066
29,993524;0,034791;0,229072;0,118971
29,993895;0,445570;0,000000;0,066796
29,995245;-0,053102;0,248162;0,104637
29,997422;-0,674459;0,510641;0,052462
29,998637;-0,790429;0,482007;-0,097184
29,999261;-0,393689;0,209983;-0,031248
30,000645;-10,000305;0,367470;-0,036981
29,991043;-10,000000;-2,142781;-1,682513
29,964246;-10,000000;-6,137231;-1,654418
29,925973;-10,000000;-9,014954;-1,642378
29,885473;-10,000000;-10,227128;-1,653271
29,846070;-10,000000;-10,083958;-1,636644
29,810261;-10,000000;-9,621041;-1,653271
29,779549;-10,000000;-8,637939;-1,654991
29,750709;-10,000000;-7,234870;-1,654991
29,720351;-10,000000;-7,611885;-1,653271
29,686314;-10,000000;-8,313419;-1,635498
29,644937;-10,000000;-9,768984;-1,654418
29,593907;-10,000000;-11,897448;-1,653271
29,531554;-10,000000;-14,126132;-1,657285
29,457861;-10,000000;-16,855911;-1,652698
29,373502;-10,000000;-19,356618;-1,634351
29,281078;-10,000000;-23,308117;-1,654418
29,182882;-10,000000;-24,620511;-1,653845
29,080890;-10,000000;-25,522484;-1,654991
28,977362;-10,000000;-25,985401;-1,652698
28,873209;-10,000000;-26,128571;-1,628617
28,768483;-10,000000;-26,233563;-1,652698
28,662019;-10,000000;-26,438773;-1,655565
28,552112;-10,000000;-26,949414;-1,641231
28,437497;-10,000000;-28,910846;-1,654418
28,317229;-10,000000;-30,199379;-1,631484
28,190869;-10,000000;-31,483138;-1,653271
28,058400;-10,000000;-32,862345;-1,643524
27,920497;-10,000000;-34,136560;-1,654418
27,778714;-10,000000;-35,224654;-1,655565
27,633994;-10,000000;-35,959595;-1,635498
27,487856;-10,000000;-36,522731;-1,652698
27,340369;-10,000000;-37,042917;-1,646391
27,192156;-10,000000;-37,252900;-1,653845
27,041867;-10,000000;-37,653776;-1,652125
26,887967;-10,000000;-38,412579;-1,632631
26,729797;-10,000000;-39,295462;-1,653845
26,565874;-10,000000;-40,459913;-1,652125
26,396499;-10,000000;-41,738901;-1,653845
26,221607;-10,000000;-42,965393;-1,653271
26,042512;-10,000000;-45,079540;-1,630911
25,859874;-10,000000;-45,847887;-1,652125
25,674637;-10,000000;-46,516015;-1,654418
25,488118;-10,000000;-46,788038;-1,637218
25,301194;-10,000000;-46,978932;-1,654418
25,113628;-10,000000;-47,074379;-1,633204
24,926046;-10,000000;-47,155509;-1,652698
24,736269;-10,000000;-47,246183;-1,653845
24,543000;-10,000000;-48,587211;-1,655565
24,346136;-10,000000;-49,446233;-1,653271
24,144345;-10,000000;-50,477059;-1,632631
23,937154;-10,000000;-51,736957;-1,653845
23,725474;-10,000000;-52,739149;-1,653845
23,508343;-10,000000;-53,922689;-1,638364
23,286859;-10,000000;-55,072824;-1,652698
23,062607;-10,000000;-55,874577;-1,634924
22,836617;-10,000000;-56,848135;-1,654418
22,609226;-10,000000;-57,110614;-1,653271
22,380199;-10,000000;-57,492401;-1,641804
22,149821;-10,000000;-57,893278;-1,654991
21,917841;-10,000000;-58,098488;-1,638364
21,684088;-10,000000;-58,566178;-1,652698
21,447349;-10,000000;-58,990916;-1,654418
21,206914;-10,000000;-59,768808;-1,654991
20,963627;-10,000000;-61,195738;-1,655565
20,717117;-10,000000;-61,921134;-1,629191
20,467991;-10,000000;-62,522449;-1,653271
20,215440;-10,000000;-63,290796;-1,654418
19,960611;-10,000000;-63,849160;-1,636071
19,704246;-10,000000;-64,192769;-1,653845
19,446075;-10,000000;-64,698637;-1,643524
19,185677;-10,000000;-65,047018;-1,653845
18,923186;-10,000000;-66,049210;-1,655565
18,658789;-10,000000;-66,426225;-1,645818
18,391995;-10,000000;-66,984589;-1,653845
18,122147;-10,000000;-67,624082;-1,628617
17,849632;-10,000000;-68,244487;-1,653845
17,575026;-10,000000;-68,755127;-1,654991
17,298326;-10,000000;-69,246679;-1,635498
17,019129;-10,000000;-69,704823;-1,652698
16,738532;-10,000000;-70,587707;-1,630337
16,456702;-10,000000;-70,835868;-1,650405
16,173321;-10,000000;-71,141298;-1,652125
15,888184;-10,000000;-71,566037;-1,638364
15,601528;-10,000000;-71,914418;-1,653271
15,312611;-10,000000;-72,334384;-1,644671
15,021720;-10,000000;-72,787756;-1,652698
14,727724;-10,000000;-73,346120;-1,651551
14,431044;-10,000000;-74,586929;-1,644671
14,131834;-10,000000;-75,169155;-1,653271
13,829586;-10,000000;-75,822966;-1,628044
13,524840;-10,000000;-76,500638;-1,653271
13,217850;-10,000000;-76,954011;-1,654991
12,909189;-10,000000;-77,378749;-1,633204
12,598352;-10,000000;-77,808260;-1,653845
12,286114;-10,000000;-78,242543;-1,654991
11,972728;-10,000000;-78,829541;-1,652125
11,657182;-10,000000;-79,340181;-1,657285
11,339139;-10,000000;-79,803099;-1,640084
11,019021;-10,000000;-80,299422;-1,640658
10,696438;-10,000000;-80,838697;-1,639511
10,370919;-10,000000;-81,478191;-1,653845
10,042768;-10,000000;-82,074733;-1,669326
9,712440;-10,000000;-82,685593;-1,629764
9,378956;-10,000000;-83,883451;-1,654418
9,043599;-10,000000;-84,332051;-1,649258
8,706538;-10,000000;-84,637481;-1,651551
8,367452;-10,000000;-85,095626;-1,661298
8,026982;-10,000000;-85,501275;-1,636644
7,686141;-10,000000;-85,611038;-1,672766
7,343983;-10,000000;-85,754209;-1,652125
7,000459;-10,000000;-86,169402;-1,653845
6,655770;-10,000000;-86,632320;-1,649831
6,309309;-10,000000;-87,037969;-1,641804
5,959946;-10,000000;-87,749048;-1,652125
5,608727;-10,000000;-88,126063;-1,637218
5,255162;-10,000000;-88,622386;-1,653271
4,898593;-10,000000;-89,338237;-1,652698
4,540354;-10,000000;-89,801155;-1,652125
4,180494;-10,000000;-90,178170;-1,654991
3,818812;-10,000000;-90,956061;-1,622884
3,456472;-10,000000;-91,046736;-1,682513
3,093272;-10,000000;-91,261491;-1,650978
2,729076;-10,000000;-91,533515;-1,636644
2,364457;-10,000000;-91,609872;-1,651551
1,999181;-10,000000;-91,710091;-1,650405
1,632639;-10,000000;-91,972570;-1,648111
1,271160;-2,638020;-92,239821;-0,334553
0,939566;10,000000;-82,723772;1,731821
0,653316;10,000000;-72,573001;1,724941
0,407126;10,000000;-63,414877;1,723794
0,193286;10,000000;-55,793447;1,724941
0,001552;10,000000;-49,999824;1,723794
-0,179499;10,000000;-46,434885;1,720927
-0,359437;10,000000;-45,213166;1,723221
-0,543037;10,000000;-45,327702;1,723221
-0,733573;10,000000;-48,033620;1,725514
-0,930487;10,000000;-49,441460;1,723794
-1,128482;10,000000;-49,818475;1,719207
-1,322494;10,000000;-49,264884;1,724941
-1,504406;10,000000;-47,174598;1,715194
-1,666491;10,000000;-43,442627;1,725514
-1,803904;10,000000;-38,484164;1,723221
-1,912781;10,000000;-32,633273;1,718634
-1,991689;10,000000;-19,413886;1,723221
-2,040964;10,000000;-12,770786;1,715194
-2,064487;10,000000;-6,838766;1,724367
-2,068436;10,000000;-2,281179;1,722647
-2,060842;10,000000;1,202630;1,718634
-2,049941;10,000000;2,457756;1,724941
-2,037403;10,000000;2,887267;1,715194
-2,022401;10,000000;3,264282;1,723221
-2,002455;10,000000;5,087316;1,724367
-1,975691;10,000000;6,633555;1,717487
-1,942144;10,000000;8,203655;1,723794
-1,901593;10,000000;9,578090;1,725514
-1,853010;10,000000;11,515661;1,724941
-1,799077;10,000000;12,899640;1,724367
-1,740471;10,000000;14,092725;1,717487
-1,679197;10,000000;14,904023;1,725514
-1,616186;10,000000;15,858492;1,717487
-1,550812;10,000000;16,416856;1,725514
-1,482452;10,000000;16,941813;1,722647
-1,409147;10,000000;18,072858;1,719781
-1,328788;10,000000;19,485471;1,724367
-1,239418;10,000000;21,289417;1,720927
-1,140210;10,000000;23,336751;1,720354
-1,030236;10,000000;25,684743;1,724367
-0,909056;10,000000;30,619345;1,718061
-0,777043;10,000000;33,048467;1,723794
-0,636643;4,986419;35,091029;1,725514
-0,501069;-5,905026;34,947859;0,876374
-0,395145;-7,365032;30,151655;-0,962951
-0,320422;-0,798059;22,215251;-1,200320
-0,255251;2,222053;17,285422;-0,060489
-0,189523;-1,308634;16,297547;0,036981
-0,132283;-7,803583;14,159538;-1,149865
-0,087429;-6,895352;11,391580;-1,284030
-0,050203;-7,040010;9,568545;-1,132091
-0,014681;-9,223304;9,005409;-1,392968
0,015761;-10,000000;8,308647;-1,613710
0,039707;-10,000000;6,795815;-1,644098
0,060092;-10,000000;5,597957;-1,654418
0,079042;-10,000000;4,953691;-1,632057
0,095782;-10,000000;4,161482;-1,654418
0,107629;-10,000000;3,059071;-1,653271
0,112337;-10,000000;1,531922;-1,641231
0,110126;-7,791681;-0,219528;-1,653845
0,106110;-6,558428;-0,906745;-1,257083
0,100254;-5,949583;-1,169224;-1,073036
0,089674;-4,281137;-1,889847;-0,682007
0,076089;-1,537828;-2,992258;-0,211855
0,062674;1,177404;-3,364501;0,019781
0,049410;2,241279;-3,359729;0,245110
0,036163;3,243507;-3,312005;0,523760
0,022579;4,505142;-3,383590;0,725582
0,008370;5,912046;-3,498126;0,957791
-0,005451;7,341838;-3,588801;1,277723
-0,015964;8,254952;-3,292916;1,433103
-0,021651;7,271340;-2,228684;1,262243
-0,025768;6,154668;-1,016509;1,093676
-0,028367;5,877560;-0,672900;1,075329
-0,029126;5,371563;-0,276796;1,027167
-0,027979;4,494766;0,229072;0,942884
-0,025549;4,334239;0,300658;0,793811
-0,019896;2,576067;1,126273;0,590843
-0,012538;1,220740;1,608279;0,241096
-0,004522;0,082400;1,894620;0,069089
0,003881;-2,012696;2,118920;-0,107504
0,010716;-2,045351;1,756222;-0,305885
0,017449;-2,417676;1,613052;-0,310472
0,025515;-3,764763;1,956660;-0,366088
0,033986;-4,956511;2,157098;-0,803558
0,040517;-5,346538;1,928026;-0,855160
0,044989;-5,153356;1,450792;-0,836813
0,047857;-4,847560;0,997419;-0,783491
0,049207;-4,273202;0,319747;-0,729022
0,049697;-4,136784;0,138398;-0,686020
0,048904;-3,557848;-0,224300;-0,664233
0,047452;-3,569445;-0,238617;-0,569056
0,043656;-2,590106;-0,725396;-0,399342
0,038880;-1,744438;-1,059460;-0,251416
0,032957;-0,836818;-1,360117;-0,104064
0,026089;-0,085147;-1,527149;0,006594
0,017803;2,213813;-2,123692;0,048449
0,009754;2,745750;-2,028245;0,409089
0,003071;2,932524;-1,775311;0,520320
-0,002599;3,216346;-1,498515;0,577083
-0,006699;3,153783;-1,202630;0,574789
-0,009129;2,745445;-0,787436;0,497386
-0,010547;2,420118;-0,482007;0,444064
-0,010884;2,255623;-0,305430;0,420557
-0,011306;2,018494;-0,100219;0,351181
-0,010496;1,400189;0,229072;0,375261
-0,010496;1,821955;0,000000;0,312766
-0,008572;1,224708;0,300658;0,291551
-0,005923;0,346080;0,682445;0,115531
-0,004134;0,334788;0,577453;0,092597
-0,002396;0,575579;0,367470;0,116678
0,000675;0,065310;0,553592;0,077116
0,004371;-1,401105;0,911517;-0,114958
0,006682;-1,102329;0,601315;-0,198095
0,008117;-0,894192;0,386560;-0,151079
0,010041;-1,077609;0,396104;-0,114385
0,012302;-1,625416;0,577453;-0,196374
0,013517;-1,629078;0,462917;-0,239376
0,013517;-1,207312;0,162260;-0,156813
0,013517;-0,964995;0,000000;-0,127572
0,013517;-1,037019;0,000000;-0,134452
0,012066;-0,278329;-0,381787;-0,139039
0,010395;-0,112003;-0,410421;-0,011181
0,008961;-0,070193;-0,372243;0,016914
0,007762;-0,188299;-0,262479;0,016914
0,004877;0,380871;-0,501096;0,027808
0,000726;1,379131;-0,901973;0,266324
-0,002126;2,092349;-1,026053;0,389022
-0,003206;1,190527;-0,257706;0,327673
-0,004202;1,275674;-0,248162;0,235936
-0,006092;1,736808;-0,419966;0,255430
-0,007391;1,867122;-0,400877;0,340287
-0,007526;1,517075;-0,152715;0,319073
-0,007526;1,276284;0,000000;0,255430
-0,007526;1,297647;0,000000;0,254857
-0,006716;1,319010;0,000000;0,257723
-0,005805;0,739158;0,257706;0,180320
-0,004269;0,473342;0,348381;0,159680
-0,002649;0,111393;0,467689;0,121838
-0,001367;0,178533;0,357926;0,071383
0,000236;0,130314;0,319747;0,065649
0,002464;-0,510880;0,467689;0,030674
0,004641;-0,985443;0,610860;-0,131012
0,005670;-0,881985;0,448600;-0,107504
0,006142;-0,447096;0,100219;-0,077690
0,006716;-0,590838;0,143170;-0,039848
0,007239;-0,642415;0,133626;-0,065649
0,007577;-0,701621;0,128853;-0,077116
0,006784;-0,035096;-0,224300;-0,000860
0,006784;-0,439467;0,000000;0,013474
0,006429;-0,458693;0,000000;-0,043288
0,004404;0,107730;-0,281568;0,017487
0,003054;0,475173;-0,348381;0,065076
0,002734;0,056154;-0,090674;0,124132
0,002734;-0,108951;0,000000;0,067943
0,001991;-0,018921;-0,047723;0,035261
-0,000186;0,883511;-0,477234;0,029528
-0,001974;1,445662;-0,558364;0,234216
-0,002126;1,098972;-0,291113;0,256577
-0,002126;0,607624;0,000000;0,136172
-0,002261;0,702841;-0,038179;0,143052
-0,003156;1,132237;-0,233845;0,153373
-0,003206;0,811182;-0,033406;0,202681
-0,003206;0,764489;0,000000;0,170573
-0,003206;0,774865;0,000000;0,165413
-0,003206;0,785546;0,000000;0,168280
-0,003206;0,796228;0,000000;0,168853
-0,002396;0,329905;0,229072;0,094317
-0,001974;0,491653;0,119309;0,166560
-0,000135;-0,314951;0,467689;0,118971
0,001164;-0,522782;0,400877;0,034115
0,000844;0,308542;-0,071585;-0,047875
0,001384;0,180975;0,000000;0,030674
0,002008;-0,300607;0,229072;0,064502
0,002953;-0,411084;0,238617;0,018634
0,003257;-0,377819;0,176577;-0,028954
0,003257;-0,110172;0,000000;0,007740
0,003257;-0,120853;0,000000;0,013474
0,003257;-0,131535;0,000000;0,018634
0,003257;-0,142216;0,000000;0,015767
0,002464;0,313730;-0,224300;0,013474
0,001249;0,228278;-0,147943;0,061062
0,000354;0,503555;-0,257706;0,077116
0,000034;0,666524;-0,252934;0,156240
0,000034;0,262764;0,000000;0,090877
-0,000169;0,396741;-0,047723;0,081130
-0,000962;0,816980;-0,200438;0,103491
-0,001046;0,596942;-0,057268;0,160826
-0,001046;0,503861;0,000000;0,139612
-0,001046;0,509354;0,000000;0,121838
-0,001046;0,514542;0,000000;0,121838
-0,001046;0,519730;0,000000;0,123558
-0,000236;-0,009461;0,229072;0,124705
-0,000236;0,385144;0,000000;0,063929
-0,000236;0,767846;-0,152715;0,085143
0,000422;-0,165716;0,257706;0,137892
0,001266;-0,374462;0,272023;0,031248
0,000506;0,235603;-0,071585;0,012901
-0,000034;0,515152;-0,167032;0,065649
0,000591;0,186468;0,014317;0,077690
0,001434;-0,338145;0,219528;0,051315
0,001637;-0,086978;0,057268;0,016341
0,000844;0,471511;-0,224300;0,018061
0,000051;0,488907;-0,167032;0,095464
0,001417;-0,206305;0,167032;0,078836
0,002092;-0,411390;0,233845;0,021501
0,001029;0,151982;-0,081130;0,019207
